FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
14406.25001000,853.000,.002,963.000,1816.002,1833.000
14406.25001000,834.000,.003,999.000,1833.003,1851.000
14406.25001000,824.000,.003,1010.000,1834.003,1852.000
14406.25001000,838.000,.002,1040.000,1878.002,1896.000
14406.25001000,847.000,.003,1001.000,1848.003,1867.000
14406.25001000,828.000,.002,1095.000,1923.002,1941.000
14406.25001000,841.000,.002,991.000,1832.002,1850.000
14406.25001000,805.000,.001,991.000,1796.001,1812.000
14406.25001000,833.000,.002,975.000,1808.002,1825.000
14406.25001000,812.000,.002,978.000,1790.002,1808.000
14406.25001000,830.000,.003,1058.000,1888.003,1907.000
14406.25001000,828.000,.003,997.000,1825.003,1844.000
14406.25001000,843.000,.002,955.000,1798.002,1815.000
14406.25001000,827.000,.002,947.000,1774.002,1792.000
14406.25001000,833.000,.002,960.000,1793.002,1811.000
14406.25001000,834.000,.002,950.000,1784.002,1801.000
14406.25001000,827.000,.003,953.000,1780.003,1799.000
14406.25001000,831.000,.002,1053.000,1884.002,1902.000
14406.25001000,823.000,.003,944.000,1767.003,1785.000
14406.25001000,840.000,.002,986.000,1826.002,1843.000
14406.25001000,845.000,.002,1005.000,1850.002,1866.000
14406.25001000,873.000,.003,1018.000,1891.003,1909.000
14406.25001000,846.000,.002,1070.000,1916.002,1932.000
14406.25001000,828.000,.003,999.000,1827.003,1845.000
14406.25001000,823.000,.003,961.000,1784.003,1801.000
14406.25001000,818.000,.002,950.000,1768.002,1784.000
14406.25001000,840.000,.002,1014.000,1854.002,1871.000
14406.25001000,828.000,.002,1052.000,1880.002,1898.000
14406.25001000,814.000,.003,1029.000,1843.003,1861.000
14406.25001000,824.000,.002,951.000,1775.002,1792.000
14406.25001000,836.000,.002,960.000,1796.002,1814.000
14406.25001000,835.000,.002,1.000,836.002,853.000
14406.25001000,828.000,.002,1027.000,1855.002,1873.000
14406.25001000,821.000,.002,998.000,1819.002,1836.000
14406.25001000,839.000,.002,949.000,1788.002,1803.000
14406.25001000,864.000,.002,1084.000,1948.002,1965.000
14406.25001000,838.000,.002,984.000,1822.002,1838.000
14406.25001000,873.000,.003,962.000,1835.003,1854.000
14406.25001000,833.000,.003,1054.000,1887.003,1907.000
14406.25001000,836.000,.002,1000.000,1836.002,1854.000
14406.25001000,857.000,.002,1010.000,1867.002,1883.000
14406.25001000,841.000,.004,1006.000,1847.004,1865.000
14406.25001000,848.000,.004,971.000,1819.004,1838.000
14406.25001000,852.000,.003,1.000,853.003,873.000
14406.25001000,825.000,.002,1040.000,1865.002,1884.000
14406.25001000,851.000,.003,1027.000,1878.003,1896.000
14406.25001000,822.000,.002,1007.000,1829.002,1847.000
14406.25001000,826.000,.002,963.000,1789.002,1807.000
14406.25001000,843.000,.003,949.000,1792.003,1810.000
14406.25001000,824.000,.002,967.000,1791.002,1809.000
14406.25001000,851.000,.003,1020.000,1871.003,1890.000
14406.25001000,818.000,.002,967.000,1785.002,1804.000
14406.25001000,839.000,.002,945.000,1784.002,1801.000
14406.25001000,830.000,.002,955.000,1785.002,1801.000
14406.25001000,820.000,.002,947.000,1767.002,1785.000
14406.25001000,827.000,.002,965.000,1792.002,1810.000
14406.25001000,829.000,.002,929.000,1758.002,1775.000
14406.25001000,852.000,.002,939.000,1791.002,1810.000
14406.25001000,833.000,.002,1005.000,1838.002,1854.000
14406.25001000,830.000,.002,906.000,1736.002,1753.000
14406.25001000,833.000,.003,935.000,1768.003,1787.000
14406.25001000,808.000,.003,995.000,1803.003,1819.000
14406.25001000,843.000,.003,978.000,1821.003,1838.000
14406.25001000,838.000,.003,1044.000,1882.003,1900.000
14406.25001000,839.000,.002,1009.000,1848.002,1867.000
14406.25001000,839.000,.005,1008.000,1847.005,1868.000
