FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
14406.25001000,833.000,.003,957.000,1790.003,1809.000
14406.25001000,829.000,.002,967.000,1796.002,1815.000
14406.25001000,837.000,.003,946.000,1783.003,1799.000
14406.25001000,831.000,.002,1015.000,1846.002,1862.000
14406.25001000,830.000,.002,1459.000,2289.002,2308.000
14406.25001000,826.000,.003,1458.000,2284.003,2301.000
14406.25001000,824.000,.002,1.000,825.002,844.000
14406.25001000,830.000,.003,997.000,1827.003,1845.000
14406.25001000,815.000,.002,996.000,1811.002,1829.000
14406.25001000,839.000,.002,975.000,1814.002,1833.000
14406.25001000,839.000,.005,1004.000,1843.005,1865.000
14406.25001000,836.000,.002,939.000,1775.002,1794.000
14406.25001000,831.000,.002,963.000,1794.002,1812.000
14406.25001000,828.000,.004,966.000,1794.004,1817.000
14406.25001000,837.000,.002,1011.000,1848.002,1866.000
14406.25001000,844.000,.002,975.000,1819.002,1835.000
14406.25001000,821.000,.002,1001.000,1822.002,1842.000
14406.25001000,826.000,.003,1012.000,1838.003,1861.000
14406.25001000,827.000,.002,998.000,1825.002,1842.000
14406.25001000,831.000,.002,969.000,1800.002,1817.000
14406.25001000,839.000,.002,1021.000,1860.002,1876.000
14406.25001000,835.000,.002,968.000,1803.002,1821.000
14406.25001000,825.000,.003,961.000,1786.003,1807.000
14406.25001000,827.000,.005,944.000,1771.005,1794.000
14406.25001000,811.000,.003,949.000,1760.003,1780.000
14406.25001000,829.000,.004,953.000,1782.004,1802.000
14406.25001000,843.000,.002,985.000,1828.002,1845.000
14406.25001000,821.000,.002,1001.000,1822.002,1842.000
14406.25001000,823.000,.003,983.000,1806.003,1824.000
