FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
14406.25001000,845.000,.004,983.000,1828.004,1848.000
14406.25001000,828.000,.003,1018.000,1846.003,1863.000
14406.25001000,841.000,.002,943.000,1784.002,1804.000
14406.25001000,835.000,.003,973.000,1808.003,1828.000
14406.25001000,833.000,.002,1006.000,1839.002,1857.000
14406.25001000,837.000,.003,955.000,1792.003,1812.000
14406.25001000,816.000,.003,1088.000,1904.003,1928.000
14406.25001000,838.000,.002,997.000,1835.002,1856.000
14406.25001000,840.000,.002,1037.000,1877.002,1896.000
14406.25001000,830.000,.005,939.000,1769.005,1795.000
14406.25001000,856.000,.002,947.000,1803.002,1821.000
14406.25001000,833.000,.002,2.000,835.002,855.000
14406.25001000,825.000,.003,980.000,1805.003,1825.000
14406.25001000,824.000,.003,1001.000,1825.003,1845.000
14406.25001000,835.000,.002,1010.000,1845.002,1864.000
14406.25001000,814.000,.003,954.000,1768.003,1789.000
14406.25001000,825.000,.003,954.000,1779.003,1796.000
14406.25001000,830.000,.002,948.000,1778.002,1796.000
14406.25001000,826.000,.003,947.000,1773.003,1792.000
14406.25001000,853.000,.003,927.000,1780.003,1799.000
14406.25001000,830.000,.003,1007.000,1837.003,1858.000
14406.25001000,839.000,.002,1011.000,1850.002,1867.000
14406.25001000,847.000,.002,1000.000,1847.002,1870.000
14406.25001000,835.000,.003,964.000,1799.003,1818.000
14406.25001000,833.000,.002,950.000,1783.002,1802.000
14406.25001000,826.000,.003,1093.000,1919.003,1939.000
14406.25001000,846.000,.004,996.000,1842.004,1863.000
14406.25001000,860.000,.002,1002.000,1862.002,1886.000
14406.25001000,825.000,.002,946.000,1771.002,1791.000
14406.25001000,839.000,.002,960.000,1799.002,1820.000
14406.25001000,836.000,.003,976.000,1812.003,1832.000
14406.25001000,827.000,.002,994.000,1821.002,1840.000
14406.25001000,823.000,.003,959.000,1782.003,1800.000
14406.25001000,830.000,.003,949.000,1779.003,1797.000
14406.25001000,857.000,.003,1017.000,1874.003,1894.000
14406.25001000,840.000,.002,950.000,1790.002,1811.000
14406.25001000,832.000,.004,960.000,1792.004,1813.000
14406.25001000,849.000,.003,1007.000,1856.003,1875.000
14406.25001000,837.000,.006,1000.000,1837.006,1860.000
14406.25001000,836.000,.003,984.000,1820.003,1840.000
14406.25001000,830.000,.003,967.000,1797.003,1819.000
14406.25001000,813.000,.002,949.000,1762.002,1783.000
14406.25001000,838.000,.005,984.000,1822.005,1842.000
14406.25001000,836.000,.005,995.000,1831.005,1852.000
14406.25001000,820.000,.002,962.000,1782.002,1801.000
14406.25001000,832.000,.003,951.000,1783.003,1801.000
14406.25001000,821.000,.003,978.000,1799.003,1822.000
14406.25001000,846.000,.003,1021.000,1867.003,1892.000
14406.25001000,822.000,.002,985.000,1807.002,1826.000
14406.25001000,829.000,.002,1001.000,1830.002,1848.000
14406.25001000,831.000,.002,961.000,1792.002,1809.000
14406.25001000,840.000,.004,979.000,1819.004,1841.000
14406.25001000,818.000,.002,1011.000,1829.002,1849.000
14406.25001000,811.000,.003,990.000,1801.003,1821.000
14406.25001000,832.000,.003,1078.000,1910.003,1931.000
14406.25001000,840.000,.002,1007.000,1847.002,1868.000
14406.25001000,834.000,.002,2.000,836.002,855.000
14406.25001000,838.000,.003,947.000,1785.003,1804.000
14406.25001000,849.000,.003,950.000,1799.003,1817.000
14406.25001000,852.000,.002,1070.000,1922.002,1940.000
14406.25001000,838.000,.003,1000.000,1838.003,1857.000
14406.25001000,842.000,.002,1020.000,1862.002,1879.000
14406.25001000,823.000,.002,1017.000,1840.002,1862.000
14406.25001000,842.000,.002,1005.000,1847.002,1865.000
14406.25001000,836.000,.003,1023.000,1859.003,1879.000
14406.25001000,839.000,.003,1000.000,1839.003,1857.000
14406.25001000,864.000,.003,951.000,1815.003,1835.000
14406.25001000,842.000,.004,969.000,1811.004,1831.000
14406.25001000,830.000,.003,2.000,832.003,852.000
14406.25001000,836.000,.002,1022.000,1858.002,1876.000
14406.25001000,820.000,.003,1067.000,1887.003,1904.000
14406.25001000,837.000,.003,1031.000,1868.003,1886.000
14406.25001000,838.000,.006,993.000,1831.006,1854.000
14406.25001000,836.000,.002,947.000,1783.002,1804.000
14406.25001000,830.000,.003,957.000,1787.003,1812.000
14406.25001000,834.000,.003,980.000,1814.003,1832.000
14406.25001000,826.000,.003,1016.000,1842.003,1864.000
14406.25001000,853.000,.002,1063.000,1916.002,1934.000
14406.25001000,845.000,.002,1002.000,1847.002,1866.000
14406.25001000,823.000,.002,941.000,1764.002,1782.000
14406.25001000,830.000,.003,940.000,1770.003,1787.000
14406.25001000,824.000,.002,957.000,1781.002,1799.000
14406.25001000,851.000,.002,929.000,1780.002,1798.000
14406.25001000,819.000,.003,1018.000,1837.003,1856.000
14406.25001000,837.000,.002,957.000,1794.002,1812.000
14406.25001000,806.000,.003,1006.000,1812.003,1829.000
14406.25001000,836.000,.005,954.000,1790.005,1810.000
14406.25001000,835.000,.002,991.000,1826.002,1845.000
14406.25001000,834.000,.002,1044.000,1878.002,1897.000
14406.25001000,822.000,.003,1062.000,1884.003,1903.000
14406.25001000,822.000,.002,1012.000,1834.002,1851.000
