GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
834.000,1418.45001000,.004,18.61001000,1032.000,3303.06402000,9405.000
839.000,1418.45001000,.004,18.61001000,1012.000,3288.06402000,9306.000
840.000,1418.45001000,.004,18.61001000,988.000,3265.06402000,9351.000
844.000,1418.45001000,.003,18.61001000,958.000,3239.06302000,9228.000
836.000,1418.45001000,.003,18.61001000,996.000,3269.06302000,9309.000
830.000,1418.45001000,.002,18.61001000,938.000,3205.06202000,9294.000
844.000,1418.45001000,.002,18.61001000,1001.000,3282.06202000,9336.000
839.000,1418.45001000,.003,18.61001000,1012.000,3288.06302000,9230.000
835.000,1418.45001000,.004,18.61001000,943.000,3215.06402000,9281.000
820.000,1418.45001000,.003,18.61001000,940.000,3197.06302000,9180.000
857.000,1418.45001000,.003,18.61001000,1001.000,3295.06302000,9314.000
827.000,1418.45001000,.004,18.61001000,1012.000,3276.06402000,9374.000
835.000,1418.45001000,.003,18.61001000,942.000,3214.06302000,9246.000
838.000,1418.45001000,.013,18.61001000,967.000,3242.07302000,9261.000
813.000,1418.45001000,.004,18.61001000,960.000,3210.06402000,9255.000
815.000,1418.45001000,.002,18.61001000,932.000,3184.06202000,9205.000
820.000,1418.45001000,.003,18.61001000,943.000,3200.06302000,9219.000
752.000,1418.45001000,.003,18.61001000,955.000,3144.06302000,9219.000
841.000,1418.45001000,.002,18.61001000,978.000,3256.06202000,9282.000
847.000,1418.45001000,.004,18.61001000,986.000,3270.06402000,9306.000
836.000,1418.45001000,.004,18.61001000,939.000,3212.06402000,9218.000
841.000,1418.45001000,.003,18.61001000,1009.000,3287.06302000,9327.000
858.000,1418.45001000,.002,18.61001000,1010.000,3305.06202000,9343.000
866.000,1418.45001000,.003,18.61001000,956.000,3259.06302000,9257.000
845.000,1418.45001000,.002,18.61001000,938.000,3220.06202000,9216.000
833.000,1418.45001000,.002,18.61001000,999.000,3269.06202000,9309.000
816.000,1418.45001000,.002,18.61001000,1037.000,3290.06202000,9349.000
824.000,1418.45001000,.003,18.61001000,942.000,3203.06302000,9185.000
840.000,1418.45001000,.003,18.61001000,970.000,3247.06302000,9336.000
841.000,1418.45001000,.003,18.61001000,1010.000,3288.06302000,9269.000
841.000,1418.45001000,.004,18.61001000,990.000,3268.06402000,9312.000
852.000,1418.45001000,.003,18.61001000,993.000,3282.06302000,9278.000
834.000,1418.45001000,.004,18.61001000,942.000,3213.06402000,9323.000
829.000,1418.45001000,.003,18.61001000,943.000,3209.06302000,9208.000
858.000,1418.45001000,.003,18.61001000,1015.000,3310.06302000,9259.000
845.000,1418.45001000,.003,18.61001000,972.000,3254.06302000,9311.000
830.000,1418.45001000,.002,18.61001000,1000.000,3267.06202000,9248.000
818.000,1418.45001000,.002,18.61001000,964.000,3219.06202000,9233.000
837.000,1418.45001000,.003,18.61001000,1009.000,3283.06302000,9305.000
840.000,1418.45001000,.003,18.61001000,1011.000,3288.06302000,9406.000
830.000,1418.45001000,.003,18.61001000,1.000,2268.06302000,8437.000
845.000,1418.45001000,.003,18.61001000,965.000,3247.06302000,9381.000
835.000,1418.45001000,.004,18.61001000,1449.000,3721.06402000,10417.000
870.000,1418.45001000,.003,18.61001000,1064.000,3371.06302000,9439.000
830.000,1418.45001000,.004,18.61001000,966.000,3233.06402000,9302.000
844.000,1418.45001000,.003,18.61001000,948.000,3229.06302000,9251.000
840.000,1418.45001000,.003,18.61001000,943.000,3220.06302000,9228.000
835.000,1418.45001000,.003,18.61001000,952.000,3224.06302000,9244.000
829.000,1418.45001000,.003,18.61001000,1073.000,3339.06302000,9413.000
818.000,1418.45001000,.003,18.61001000,989.000,3244.06302000,9258.000
828.000,1418.45001000,.002,18.61001000,949.000,3214.06202000,9258.000
833.000,1418.45001000,.002,18.61001000,923.000,3193.06202000,9178.000
847.000,1418.45001000,.002,18.61001000,1.000,2285.06202000,8233.000
837.000,1418.45001000,.003,18.61001000,952.000,3226.06302000,9275.000
828.000,1418.45001000,.003,18.61001000,944.000,3209.06302000,9317.000
835.000,1418.45001000,.003,18.61001000,950.000,3222.06302000,9283.000
832.000,1418.45001000,.004,18.61001000,1005.000,3274.06402000,9305.000
819.000,1418.45001000,.003,18.61001000,984.000,3240.06302000,9204.000
848.000,1418.45001000,.003,18.61001000,1022.000,3307.06302000,9382.000
851.000,1418.45001000,.003,18.61001000,1081.000,3369.06302000,9402.000
838.000,1418.45001000,.002,18.61001000,991.000,3266.06202000,9369.000
832.000,1418.45001000,.003,18.61001000,998.000,3267.06302000,9241.000
854.000,1418.45001000,.003,18.61001000,928.000,3219.06302000,9257.000
847.000,1418.45001000,.003,18.61001000,1078.000,3362.06302000,9363.000
831.000,1418.45001000,.002,18.61001000,989.000,3257.06202000,9354.000
846.000,1418.45001000,.002,18.61001000,1041.000,3324.06202000,10370.000
841.000,1418.45001000,.002,18.61001000,966.000,3244.06202000,9504.000
845.000,1418.45001000,.002,18.61001000,1005.000,3287.06202000,9279.000
843.000,1418.45001000,.003,18.61001000,1001.000,3281.06302000,9582.000
829.000,1418.45001000,.002,18.61001000,942.000,3208.06202000,9312.000
842.000,1418.45001000,.004,18.61001000,935.000,3214.06402000,9233.000
826.000,1418.45001000,.003,18.61001000,1006.000,3269.06302000,9241.000
851.000,1418.45001000,.003,18.61001000,951.000,3239.06302000,9345.000
830.000,1418.45001000,.003,18.61001000,1081.000,3348.06302000,9471.000
837.000,1418.45001000,.003,18.61001000,994.000,3268.06302000,9358.000
