GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
838.000,1418.45001000,.003,18.61001000,931.000,3206.06302000,8902.000
819.000,1418.45001000,.003,18.61001000,927.000,3183.06302000,8985.000
847.000,1418.45001000,.002,18.61001000,1008.000,3292.06202000,9063.000
826.000,1418.45001000,.003,18.61001000,942.000,3205.06302000,9003.000
834.000,1418.45001000,.003,18.61001000,984.000,3255.06302000,8965.000
834.000,1418.45001000,.003,18.61001000,1015.000,3286.06302000,9158.000
839.000,1418.45001000,.003,18.61001000,944.000,3220.06302000,9072.000
832.000,1418.45001000,.003,18.61001000,994.000,3263.06302000,9106.000
832.000,1418.45001000,.004,18.61001000,900.000,3169.06402000,8943.000
816.000,1418.45001000,.004,18.61001000,1017.000,3270.06402000,9010.000
832.000,1418.45001000,.002,18.61001000,1062.000,3331.06202000,9214.000
844.000,1418.45001000,.004,18.61001000,999.000,3280.06402000,9282.000
827.000,1418.45001000,.002,18.61001000,992.000,3256.06202000,9134.000
827.000,1418.45001000,.002,18.61001000,1004.000,3268.06202000,9114.000
852.000,1418.45001000,.003,18.61001000,952.000,3241.06302000,9075.000
838.000,1418.45001000,.003,18.61001000,985.000,3260.06302000,9188.000
835.000,1418.45001000,.006,18.61001000,1453.000,3725.06602000,9811.000
826.000,1418.45001000,.005,18.61001000,1061.000,3324.06502000,9260.000
839.000,1418.45001000,.003,18.61001000,969.000,3245.06302000,9205.000
836.000,1418.45001000,.003,18.61001000,957.000,3230.06302000,9050.000
840.000,1418.45001000,.003,18.61001000,936.000,3213.06302000,9137.000
833.000,1418.45001000,.003,18.61001000,999.000,3269.06302000,9299.000
843.000,1418.45001000,.003,18.61001000,1054.000,3334.06302000,9361.000
822.000,1418.45001000,.004,18.61001000,2543.000,4802.06402000,12782.000
876.000,1418.45001000,.003,18.61001000,946.000,3259.06302000,9207.000
861.000,1418.45001000,.003,18.61001000,931.000,3229.06302000,9293.000
830.000,1418.45001000,.003,18.61001000,970.000,3237.06302000,9362.000
839.000,1418.45001000,.003,18.61001000,973.000,3249.06302000,9455.000
821.000,1418.45001000,.002,18.61001000,942.000,3200.06202000,9208.000
856.000,1418.45001000,.003,18.61001000,949.000,3242.06302000,9230.000
831.000,1418.45001000,.003,18.61001000,990.000,3258.06302000,9319.000
834.000,1418.45001000,.002,18.61001000,951.000,3222.06202000,9292.000
821.000,1418.45001000,.004,18.61001000,1004.000,3262.06402000,9297.000
836.000,1418.45001000,.003,18.61001000,998.000,3271.06302000,9227.000
826.000,1418.45001000,.004,18.61001000,994.000,3257.06402000,9197.000
827.000,1418.45001000,.003,18.61001000,1012.000,3276.06302000,9363.000
829.000,1418.45001000,.003,18.61001000,1.000,2267.06302000,8329.000
830.000,1418.45001000,.003,18.61001000,1018.000,3285.06302000,9381.000
834.000,1418.45001000,.003,18.61001000,938.000,3209.06302000,9280.000
844.000,1418.45001000,.003,18.61001000,1065.000,3346.06302000,9342.000
858.000,1418.45001000,.004,18.61001000,936.000,3231.06402000,9253.000
836.000,1418.45001000,.003,18.61001000,990.000,3263.06302000,9328.000
831.000,1418.45001000,.003,18.61001000,1002.000,3270.06302000,9346.000
828.000,1418.45001000,.003,18.61001000,992.000,3257.06302000,9354.000
838.000,1418.45001000,.004,18.61001000,995.000,3270.06402000,9226.000
838.000,1418.45001000,.004,18.61001000,970.000,3245.06402000,9241.000
824.000,1418.45001000,.002,18.61001000,963.000,3224.06202000,9249.000
823.000,1418.45001000,.003,18.61001000,1008.000,3268.06302000,9368.000
826.000,1418.45001000,.004,18.61001000,981.000,3244.06402000,9260.000
819.000,1418.45001000,.004,18.61001000,972.000,3228.06402000,9256.000
839.000,1418.45001000,.003,18.61001000,935.000,3211.06302000,9255.000
836.000,1418.45001000,.003,18.61001000,1016.000,3289.06302000,9266.000
835.000,1418.45001000,.002,18.61001000,857.000,3129.06202000,9219.000
835.000,1418.45001000,.003,18.61001000,959.000,3231.06302000,9299.000
837.000,1418.45001000,.003,18.61001000,1003.000,3277.06302000,9484.000
815.000,1418.45001000,.003,18.61001000,935.000,3187.06302000,9278.000
825.000,1418.45001000,.003,18.61001000,989.000,3251.06302000,9236.000
838.000,1418.45001000,.003,18.61001000,1002.000,3277.06302000,9210.000
857.000,1418.45001000,.003,18.61001000,1005.000,3299.06302000,9339.000
832.000,1418.45001000,.002,18.61001000,977.000,3246.06202000,9263.000
824.000,1418.45001000,.003,18.61001000,950.000,3211.06302000,9223.000
826.000,1418.45001000,.003,18.61001000,1011.000,3274.06302000,9343.000
831.000,1418.45001000,.003,18.61001000,948.000,3216.06302000,9213.000
833.000,1418.45001000,.003,18.61001000,998.000,3268.06302000,9302.000
838.000,1418.45001000,.002,18.61001000,1.000,2276.06202000,8323.000
832.000,1418.45001000,.002,18.61001000,986.000,3255.06202000,9297.000
820.000,1418.45001000,.004,18.61001000,980.000,3237.06402000,9376.000
823.000,1418.45001000,.004,18.61001000,986.000,3246.06402000,9282.000
841.000,1418.45001000,.002,18.61001000,976.000,3254.06202000,9268.000
841.000,1418.45001000,.003,18.61001000,996.000,3274.06302000,9282.000
825.000,1418.45001000,.003,18.61001000,968.000,3230.06302000,9339.000
837.000,1418.45001000,.003,18.61001000,992.000,3266.06302000,9376.000
839.000,1418.45001000,.002,18.61001000,979.000,3255.06202000,9290.000
834.000,1418.45001000,.003,18.61001000,997.000,3268.06302000,9204.000
835.000,1418.45001000,.003,18.61001000,954.000,3226.06302000,9159.000
841.000,1418.45001000,.003,18.61001000,959.000,3237.06302000,9250.000
839.000,1418.45001000,.003,18.61001000,952.000,3228.06302000,9218.000
851.000,1418.45001000,.003,18.61001000,999.000,3287.06302000,9324.000
816.000,1418.45001000,.003,18.61001000,977.000,3230.06302000,9238.000
843.000,1418.45001000,.003,18.61001000,979.000,3259.06302000,9253.000
829.000,1418.45001000,.003,18.61001000,976.000,3242.06302000,9225.000
832.000,1418.45001000,.003,18.61001000,956.000,3225.06302000,9223.000
841.000,1418.45001000,.003,18.61001000,1010.000,3288.06302000,9240.000
836.000,1418.45001000,.004,18.61001000,980.000,3253.06402000,9149.000
840.000,1418.45001000,.003,18.61001000,973.000,3250.06302000,9167.000
856.000,1418.45001000,.002,18.61001000,927.000,3220.06202000,9173.000
830.000,1418.45001000,.004,18.61001000,991.000,3258.06402000,9296.000
826.000,1418.45001000,.003,18.61001000,972.000,3235.06302000,9259.000
834.000,1418.45001000,.004,18.61001000,988.000,3259.06402000,9271.000
838.000,1418.45001000,.003,18.61001000,1003.000,3278.06302000,9248.000
832.000,1418.45001000,.003,18.61001000,981.000,3250.06302000,9251.000
836.000,1418.45001000,.003,18.61001000,993.000,3266.06302000,9315.000
836.000,1418.45001000,.003,18.61001000,995.000,3268.06302000,9317.000
836.000,1418.45001000,.003,18.61001000,1004.000,3277.06302000,9355.000
828.000,1418.45001000,.002,18.61001000,977.000,3242.06202000,9316.000
829.000,1418.45001000,.002,18.61001000,988.000,3254.06202000,9274.000
837.000,1418.45001000,.003,18.61001000,1006.000,3280.06302000,9301.000
837.000,1418.45001000,.003,18.61001000,980.000,3254.06302000,9342.000
834.000,1418.45001000,.003,18.61001000,1068.000,3339.06302000,9416.000
844.000,1418.45001000,.003,18.61001000,1001.000,3282.06302000,9269.000
828.000,1418.45001000,.003,18.61001000,954.000,3219.06302000,9196.000
838.000,1418.45001000,.003,18.61001000,962.000,3237.06302000,9158.000
837.000,1418.45001000,.003,18.61001000,1007.000,3281.06302000,9312.000
848.000,1418.45001000,.004,18.61001000,1014.000,3299.06402000,9369.000
842.000,1418.45001000,.002,18.61001000,959.000,3238.06202000,9305.000
846.000,1418.45001000,.003,18.61001000,1018.000,3301.06302000,9355.000
843.000,1418.45001000,.004,18.61001000,946.000,3226.06402000,9170.000
855.000,1418.45001000,.003,18.61001000,984.000,3276.06302000,9287.000
849.000,1418.45001000,.003,18.61001000,956.000,3242.06302000,9363.000
819.000,1418.45001000,.002,18.61001000,2.000,2258.06202000,8321.000
831.000,1418.45001000,.004,18.61001000,995.000,3263.06402000,9359.000
830.000,1418.45001000,.002,18.61001000,1005.000,3272.06202000,9247.000
828.000,1418.45001000,.004,18.61001000,954.000,3219.06402000,9305.000
829.000,1418.45001000,.003,18.61001000,974.000,3240.06302000,9311.000
836.000,1418.45001000,.003,18.61001000,1002.000,3275.06302000,9262.000
835.000,1418.45001000,.003,18.61001000,1009.000,3281.06302000,9361.000
