GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
827.000,1418.45001000,.003,18.61001000,1006.000,3270.06302000,9275.000
833.000,1418.45001000,.003,18.61001000,998.000,3268.06302000,9257.000
834.000,1418.45001000,.003,18.61001000,1011.000,3282.06302000,9355.000
841.000,1418.45001000,.004,18.61001000,1017.000,3295.06402000,9408.000
832.000,1418.45001000,.002,18.61001000,1006.000,3275.06202000,9385.000
838.000,1418.45001000,.002,18.61001000,954.000,3229.06202000,9274.000
851.000,1418.45001000,.003,18.61001000,1050.000,3338.06302000,9467.000
834.000,1418.45001000,.003,18.61001000,946.000,3217.06302000,9279.000
834.000,1418.45001000,.003,18.61001000,951.000,3222.06302000,9292.000
851.000,1418.45001000,.003,18.61001000,1025.000,3313.06302000,9360.000
853.000,1418.45001000,.003,18.61001000,960.000,3250.06302000,9362.000
870.000,1418.45001000,.002,18.61001000,1.000,2308.06202000,8406.000
831.000,1418.45001000,.004,18.61001000,943.000,3211.06402000,9252.000
831.000,1418.45001000,.003,18.61001000,956.000,3224.06302000,9308.000
849.000,1418.45001000,.003,18.61001000,953.000,3239.06302000,9361.000
828.000,1418.45001000,.003,18.61001000,939.000,3204.06302000,9430.000
837.000,1418.45001000,.003,18.61001000,950.000,3224.06302000,9387.000
838.000,1418.45001000,.003,18.61001000,1012.000,3287.06302000,9324.000
826.000,1418.45001000,.003,18.61001000,987.000,3250.06302000,9241.000
836.000,1418.45001000,.002,18.61001000,995.000,3268.06202000,9366.000
858.000,1418.45001000,.003,18.61001000,1026.000,3321.06302000,9364.000
848.000,1418.45001000,.004,18.61001000,1010.000,3295.06402000,9402.000
833.000,1418.45001000,.003,18.61001000,984.000,3254.06302000,9310.000
838.000,1418.45001000,.004,18.61001000,1016.000,3291.06402000,9303.000
834.000,1418.45001000,.003,18.61001000,978.000,3249.06302000,9156.000
834.000,1418.45001000,.003,18.61001000,938.000,3209.06302000,9211.000
833.000,1418.45001000,.003,18.61001000,1010.000,3280.06302000,9249.000
837.000,1418.45001000,.003,18.61001000,1005.000,3279.06302000,9368.000
827.000,1418.45001000,.003,18.61001000,1004.000,3268.06302000,9295.000
871.000,1418.45001000,.003,18.61001000,986.000,3294.06302000,9335.000
847.000,1418.45001000,.004,18.61001000,932.000,3216.06402000,9290.000
837.000,1418.45001000,.003,18.61001000,991.000,3265.06302000,9229.000
856.000,1418.45001000,.004,18.61001000,933.000,3226.06402000,9291.000
839.000,1418.45001000,.003,18.61001000,1009.000,3285.06302000,9362.000
850.000,1418.45001000,.003,18.61001000,949.000,3236.06302000,9274.000
817.000,1418.45001000,.003,18.61001000,1057.000,3311.06302000,9352.000
833.000,1418.45001000,.002,18.61001000,961.000,3231.06202000,9397.000
831.000,1418.45001000,.003,18.61001000,988.000,3256.06302000,9270.000
816.000,1418.45001000,.003,18.61001000,968.000,3221.06302000,9247.000
839.000,1418.45001000,.003,18.61001000,987.000,3263.06302000,9266.000
819.000,1418.45001000,.004,18.61001000,995.000,3251.06402000,9318.000
827.000,1418.45001000,.002,18.61001000,1047.000,3311.06202000,9245.000
845.000,1418.45001000,.002,18.61001000,949.000,3231.06202000,9302.000
828.000,1418.45001000,.004,18.61001000,939.000,3204.06402000,9265.000
840.000,1418.45001000,.002,18.61001000,945.000,3222.06202000,9211.000
827.000,1418.45001000,.003,18.61001000,990.000,3254.06302000,9294.000
863.000,1418.45001000,.003,18.61001000,938.000,3238.06302000,9319.000
825.000,1418.45001000,.002,18.61001000,996.000,3258.06202000,8820.000
831.000,1418.45001000,.003,18.61001000,936.000,3204.06302000,9205.000
832.000,1418.45001000,.004,18.61001000,1046.000,3315.06402000,9355.000
830.000,1418.45001000,.002,18.61001000,1403.000,3670.06202000,9652.000
835.000,1418.45001000,.002,18.61001000,931.000,3203.06202000,9313.000
814.000,1418.45001000,.003,18.61001000,943.000,3194.06302000,9226.000
824.000,1418.45001000,.003,18.61001000,948.000,3209.06302000,9283.000
830.000,1418.45001000,.004,18.61001000,962.000,3229.06402000,9339.000
828.000,1418.45001000,.002,18.61001000,1012.000,3277.06202000,9236.000
829.000,1418.45001000,.003,18.61001000,2.000,2268.06302000,8321.000
834.000,1418.45001000,.004,18.61001000,1015.000,3286.06402000,9389.000
820.000,1418.45001000,.003,18.61001000,1019.000,3276.06302000,9409.000
845.000,1418.45001000,.004,18.61001000,1011.000,3293.06402000,9312.000
847.000,1418.45001000,.003,18.61001000,957.000,3241.06302000,9244.000
833.000,1418.45001000,.003,18.61001000,971.000,3241.06302000,9376.000
830.000,1418.45001000,.004,18.61001000,1031.000,3298.06402000,9403.000
828.000,1418.45001000,.003,18.61001000,1037.000,3302.06302000,9313.000
834.000,1418.45001000,.004,18.61001000,957.000,3228.06402000,9279.000
836.000,1418.45001000,.003,18.61001000,992.000,3265.06302000,9290.000
858.000,1418.45001000,.003,18.61001000,979.000,3274.06302000,9297.000
820.000,1418.45001000,.003,18.61001000,1041.000,3298.06302000,9365.000
836.000,1418.45001000,.002,18.61001000,1.000,2274.06202000,8311.000
816.000,1418.45001000,.003,18.61001000,962.000,3215.06302000,9250.000
840.000,1418.45001000,.003,18.61001000,935.000,3212.06302000,9209.000
845.000,1418.45001000,.003,18.61001000,995.000,3277.06302000,9341.000
826.000,1418.45001000,.003,18.61001000,961.000,3224.06302000,9185.000
841.000,1418.45001000,.004,18.61001000,998.000,3276.06402000,9363.000
837.000,1418.45001000,.003,18.61001000,1089.000,3363.06302000,9315.000
831.000,1418.45001000,.003,18.61001000,995.000,3263.06302000,9270.000
842.000,1418.45001000,.003,18.61001000,1025.000,3304.06302000,9235.000
843.000,1418.45001000,.003,18.61001000,984.000,3264.06302000,9286.000
820.000,1418.45001000,.003,18.61001000,945.000,3202.06302000,9289.000
842.000,1418.45001000,.004,18.61001000,1011.000,3290.06402000,9358.000
839.000,1418.45001000,.003,18.61001000,969.000,3245.06302000,9311.000
846.000,1418.45001000,.003,18.61001000,982.000,3265.06302000,9263.000
820.000,1418.45001000,.003,18.61001000,931.000,3188.06302000,9293.000
828.000,1418.45001000,.002,18.61001000,924.000,3189.06202000,9311.000
836.000,1418.45001000,.004,18.61001000,1019.000,3292.06402000,9360.000
829.000,1418.45001000,.004,18.61001000,1011.000,3277.06402000,9411.000
855.000,1418.45001000,.003,18.61001000,983.000,3275.06302000,9278.000
847.000,1418.45001000,.002,18.61001000,1009.000,3293.06202000,9305.000
844.000,1418.45001000,.003,18.61001000,1049.000,3330.06302000,9338.000
853.000,1418.45001000,.003,18.61001000,998.000,3288.06302000,9257.000
832.000,1418.45001000,.003,18.61001000,1004.000,3273.06302000,9426.000
