GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
833.000,1418.45001000,.003,18.61001000,958.000,3228.06302000,9035.000
836.000,1418.45001000,.003,18.61001000,927.000,3200.06302000,9061.000
829.000,1418.45001000,.003,18.61001000,1016.000,3282.06302000,9067.000
826.000,1418.45001000,.002,18.61001000,1007.000,3270.06202000,9049.000
814.000,1418.45001000,.003,18.61001000,1009.000,3260.06302000,9169.000
840.000,1418.45001000,.003,18.61001000,944.000,3221.06302000,9072.000
835.000,1418.45001000,.003,18.61001000,1060.000,3332.06302000,9252.000
842.000,1418.45001000,.003,18.61001000,943.000,3222.06302000,9042.000
857.000,1418.45001000,.004,18.61001000,977.000,3271.06402000,9210.000
821.000,1418.45001000,.003,18.61001000,940.000,3198.06302000,9036.000
832.000,1418.45001000,.004,18.61001000,951.000,3220.06402000,9098.000
828.000,1418.45001000,.004,18.61001000,919.000,3184.06402000,9107.000
834.000,1418.45001000,.002,18.61001000,939.000,3210.06202000,9093.000
832.000,1418.45001000,.003,18.61001000,971.000,3240.06302000,9166.000
820.000,1418.45001000,.003,18.61001000,1016.000,3273.06302000,9215.000
829.000,1418.45001000,.003,18.61001000,948.000,3214.06302000,9168.000
837.000,1418.45001000,.003,18.61001000,955.000,3229.06302000,9151.000
833.000,1418.45001000,.003,18.61001000,982.000,3252.06302000,9205.000
848.000,1418.45001000,.003,18.61001000,1017.000,3302.06302000,9311.000
836.000,1418.45001000,.003,18.61001000,1024.000,3297.06302000,9306.000
814.000,1418.45001000,.004,18.61001000,992.000,3243.06402000,9301.000
831.000,1418.45001000,.002,18.61001000,1034.000,3302.06202000,9416.000
844.000,1418.45001000,.004,18.61001000,1027.000,3308.06402000,9312.000
835.000,1418.45001000,.002,18.61001000,963.000,3235.06202000,9274.000
836.000,1418.45001000,.005,18.61001000,1023.000,3296.06502000,9346.000
836.000,1418.45001000,.003,18.61001000,949.000,3222.06302000,9240.000
830.000,1418.45001000,.004,18.61001000,1045.000,3312.06402000,9378.000
825.000,1418.45001000,.004,18.61001000,1001.000,3263.06402000,9310.000
847.000,1418.45001000,.002,18.61001000,953.000,3237.06202000,9272.000
840.000,1418.45001000,.003,18.61001000,966.000,3243.06302000,9340.000
813.000,1418.45001000,.003,18.61001000,1001.000,3251.06302000,9343.000
825.000,1418.45001000,.003,18.61001000,981.000,3243.06302000,9411.000
829.000,1418.45001000,.003,18.61001000,1023.000,3289.06302000,9373.000
818.000,1418.45001000,.004,18.61001000,963.000,3218.06402000,9285.000
838.000,1418.45001000,.003,18.61001000,951.000,3226.06302000,9203.000
849.000,1418.45001000,.004,18.61001000,969.000,3255.06402000,9331.000
839.000,1418.45001000,.003,18.61001000,1.000,2277.06302000,8382.000
860.000,1418.45001000,.005,18.61001000,982.000,3279.06502000,9386.000
827.000,1418.45001000,.002,18.61001000,1004.000,3268.06202000,9361.000
847.000,1418.45001000,.003,18.61001000,1024.000,3308.06302000,9379.000
855.000,1418.45001000,.003,18.61001000,980.000,3272.06302000,9280.000
840.000,1418.45001000,.003,18.61001000,999.000,3276.06302000,9333.000
836.000,1418.45001000,.003,18.61001000,946.000,3219.06302000,9291.000
845.000,1418.45001000,.003,18.61001000,951.000,3233.06302000,9354.000
846.000,1418.45001000,.002,18.61001000,996.000,3279.06202000,9275.000
838.000,1418.45001000,.002,18.61001000,943.000,3218.06202000,9120.000
832.000,1418.45001000,.003,18.61001000,939.000,3208.06302000,9276.000
841.000,1418.45001000,.003,18.61001000,947.000,3225.06302000,9311.000
837.000,1418.45001000,.002,18.61001000,1016.000,3290.06202000,9337.000
836.000,1418.45001000,.003,18.61001000,989.000,3262.06302000,9276.000
843.000,1418.45001000,.004,18.61001000,969.000,3249.06402000,9269.000
852.000,1418.45001000,.003,18.61001000,981.000,3270.06302000,9361.000
827.000,1418.45001000,.004,18.61001000,935.000,3199.06402000,9217.000
819.000,1418.45001000,.004,18.61001000,932.000,3188.06402000,9385.000
829.000,1418.45001000,.003,18.61001000,932.000,3198.06302000,9309.000
829.000,1418.45001000,.003,18.61001000,988.000,3254.06302000,9209.000
823.000,1418.45001000,.004,18.61001000,963.000,3223.06402000,9265.000
836.000,1418.45001000,.003,18.61001000,983.000,3256.06302000,9354.000
816.000,1418.45001000,.003,18.61001000,1008.000,3261.06302000,9459.000
841.000,1418.45001000,.004,18.61001000,990.000,3268.06402000,9304.000
823.000,1418.45001000,.003,18.61001000,1027.000,3287.06302000,9315.000
846.000,1418.45001000,.003,18.61001000,932.000,3215.06302000,9261.000
830.000,1418.45001000,.003,18.61001000,978.000,3245.06302000,9295.000
830.000,1418.45001000,.002,18.61001000,1021.000,3288.06202000,9368.000
822.000,1418.45001000,.004,18.61001000,1.000,2260.06402000,8396.000
828.000,1418.45001000,.002,18.61001000,986.000,3251.06202000,9322.000
826.000,1418.45001000,.002,18.61001000,907.000,3170.06202000,9309.000
834.000,1418.45001000,.004,18.61001000,932.000,3203.06402000,9256.000
815.000,1418.45001000,.004,18.61001000,1027.000,3279.06402000,9258.000
852.000,1418.45001000,.003,18.61001000,955.000,3244.06302000,9308.000
815.000,1418.45001000,.002,18.61001000,999.000,3251.06202000,9312.000
819.000,1418.45001000,.003,18.61001000,957.000,3213.06302000,9276.000
835.000,1418.45001000,.003,18.61001000,992.000,3264.06302000,9303.000
853.000,1418.45001000,.003,18.61001000,956.000,3246.06302000,9217.000
809.000,1418.45001000,.003,18.61001000,1001.000,3247.06302000,9234.000
841.000,1418.45001000,.003,18.61001000,994.000,3272.06302000,9368.000
855.000,1418.45001000,.003,18.61001000,950.000,3242.06302000,9251.000
849.000,1418.45001000,.003,18.61001000,988.000,3274.06302000,9388.000
840.000,1418.45001000,.004,18.61001000,1003.000,3280.06402000,9289.000
845.000,1418.45001000,.003,18.61001000,1011.000,3293.06302000,9354.000
826.000,1418.45001000,.003,18.61001000,990.000,3253.06302000,9247.000
839.000,1418.45001000,.003,18.61001000,956.000,3232.06302000,9271.000
836.000,1418.45001000,.002,18.61001000,1005.000,3278.06202000,9376.000
849.000,1418.45001000,.003,18.61001000,998.000,3284.06302000,9391.000
845.000,1418.45001000,.003,18.61001000,939.000,3221.06302000,9316.000
823.000,1418.45001000,.004,18.61001000,1050.000,3310.06402000,9356.000
