GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
852.000,1418.45001000,.003,18.61001000,974.000,3263.06302000,9027.000
834.000,1418.45001000,.003,18.61001000,993.000,3264.06302000,9108.000
827.000,1418.45001000,.003,18.61001000,996.000,3260.06302000,9030.000
848.000,1418.45001000,.003,18.61001000,1020.000,3305.06302000,9044.000
831.000,1418.45001000,.003,18.61001000,947.000,3215.06302000,9013.000
844.000,1418.45001000,.002,18.61001000,1061.000,3342.06202000,9209.000
818.000,1418.45001000,.003,18.61001000,997.000,3252.06302000,9151.000
839.000,1418.45001000,.002,18.61001000,996.000,3272.06202000,9130.000
824.000,1418.45001000,.004,18.61001000,1034.000,3295.06402000,9045.000
831.000,1418.45001000,.003,18.61001000,1000.000,3268.06302000,9106.000
832.000,1418.45001000,.002,18.61001000,949.000,3218.06202000,9112.000
818.000,1418.45001000,.003,18.61001000,1007.000,3262.06302000,9164.000
821.000,1418.45001000,.003,18.61001000,930.000,3188.06302000,9101.000
830.000,1418.45001000,.003,18.61001000,993.000,3260.06302000,9116.000
832.000,1418.45001000,.002,18.61001000,969.000,3238.06202000,9123.000
850.000,1418.45001000,.003,18.61001000,1041.000,3328.06302000,9336.000
832.000,1418.45001000,.003,18.61001000,948.000,3217.06302000,9159.000
826.000,1418.45001000,.003,18.61001000,1014.000,3277.06302000,9114.000
857.000,1418.45001000,.004,18.61001000,938.000,3232.06402000,8997.000
845.000,1418.45001000,.003,18.61001000,994.000,3276.06302000,9230.000
823.000,1418.45001000,.003,18.61001000,995.000,3255.06302000,9221.000
844.000,1418.45001000,.004,18.61001000,938.000,3219.06402000,9183.000
821.000,1418.45001000,.002,18.61001000,1022.000,3280.06202000,9265.000
846.000,1418.45001000,.002,18.61001000,1021.000,3304.06202000,9203.000
845.000,1418.45001000,.003,18.61001000,943.000,3225.06302000,9081.000
862.000,1418.45001000,.004,18.61001000,970.000,3269.06402000,9236.000
848.000,1418.45001000,.003,18.61001000,1005.000,3290.06302000,9258.000
821.000,1418.45001000,.003,18.61001000,1010.000,3268.06302000,9263.000
834.000,1418.45001000,.003,18.61001000,1002.000,3273.06302000,9279.000
822.000,1418.45001000,.003,18.61001000,1001.000,3260.06302000,9129.000
827.000,1418.45001000,.003,18.61001000,1023.000,3287.06302000,9218.000
839.000,1418.45001000,.003,18.61001000,1009.000,3285.06302000,9370.000
838.000,1418.45001000,.004,18.61001000,946.000,3221.06402000,9292.000
822.000,1418.45001000,.003,18.61001000,984.000,3243.06302000,9199.000
828.000,1418.45001000,.004,18.61001000,930.000,3195.06402000,9213.000
841.000,1418.45001000,.004,18.61001000,990.000,3268.06402000,9200.000
841.000,1418.45001000,.003,18.61001000,1.000,2279.06302000,8279.000
835.000,1418.45001000,.003,18.61001000,1358.000,3630.06302000,9656.000
824.000,1418.45001000,.002,18.61001000,1043.000,3304.06202000,9259.000
840.000,1418.45001000,.003,18.61001000,1021.000,3298.06302000,9307.000
827.000,1418.45001000,.002,18.61001000,927.000,3191.06202000,9153.000
831.000,1418.45001000,.003,18.61001000,957.000,3225.06302000,9329.000
834.000,1418.45001000,.003,18.61001000,932.000,3203.06302000,9295.000
822.000,1418.45001000,.003,18.61001000,999.000,3258.06302000,9299.000
822.000,1418.45001000,.003,18.61001000,946.000,3205.06302000,9104.000
