GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
830.000,1418.45001000,.003,18.61001000,1011.000,3278.06302000,9112.000
854.000,1418.45001000,.004,18.61001000,1009.000,3300.06402000,9081.000
841.000,1418.45001000,.003,18.61001000,1028.000,3306.06302000,9133.000
826.000,1418.45001000,.003,18.61001000,980.000,3243.06302000,9149.000
822.000,1418.45001000,.003,18.61001000,1000.000,3259.06302000,9121.000
831.000,1418.45001000,.003,18.61001000,1010.000,3278.06302000,9221.000
850.000,1418.45001000,.003,18.61001000,991.000,3278.06302000,9120.000
837.000,1418.45001000,.003,18.61001000,1015.000,3289.06302000,9108.000
827.000,1418.45001000,.003,18.61001000,999.000,3263.06302000,9087.000
838.000,1418.45001000,.003,18.61001000,984.000,3259.06302000,9205.000
825.000,1418.45001000,.002,18.61001000,987.000,3249.06202000,9233.000
840.000,1418.45001000,.003,18.61001000,1004.000,3281.06302000,9189.000
832.000,1418.45001000,.004,18.61001000,1020.000,3289.06402000,9166.000
842.000,1418.45001000,.003,18.61001000,966.000,3245.06302000,9164.000
824.000,1418.45001000,.003,18.61001000,986.000,3247.06302000,9110.000
847.000,1418.45001000,.003,18.61001000,1051.000,3335.06302000,9549.000
847.000,1418.45001000,.003,18.61001000,967.000,3251.06302000,9265.000
824.000,1418.45001000,.004,18.61001000,989.000,3250.06402000,9189.000
852.000,1418.45001000,.003,18.61001000,949.000,3238.06302000,9128.000
831.000,1418.45001000,.006,18.61001000,971.000,3239.06602000,9244.000
830.000,1418.45001000,.003,18.61001000,915.000,3182.06302000,9168.000
857.000,1418.45001000,.003,18.61001000,988.000,3282.06302000,9311.000
824.000,1418.45001000,.003,18.61001000,957.000,3218.06302000,9101.000
840.000,1418.45001000,.002,18.61001000,1027.000,3304.06202000,9264.000
865.000,1418.45001000,.002,18.61001000,971.000,3273.06202000,9270.000
840.000,1418.45001000,.003,18.61001000,956.000,3233.06302000,9240.000
838.000,1418.45001000,.004,18.61001000,993.000,3268.06402000,9412.000
840.000,1418.45001000,.005,18.61001000,944.000,3221.06502000,9285.000
836.000,1418.45001000,.003,18.61001000,987.000,3260.06302000,9276.000
824.000,1418.45001000,.003,18.61001000,992.000,3253.06302000,9222.000
862.000,1418.45001000,.003,18.61001000,991.000,3290.06302000,9306.000
842.000,1418.45001000,.003,18.61001000,1016.000,3295.06302000,9433.000
848.000,1418.45001000,.003,18.61001000,1012.000,3297.06302000,9341.000
834.000,1418.45001000,.004,18.61001000,1016.000,3287.06402000,9311.000
833.000,1418.45001000,.003,18.61001000,986.000,3256.06302000,9350.000
