FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
301.282243000,778.000,.003,951.000,1729.003,1745.000
301.282243000,779.000,.003,895.000,1674.003,1692.000
301.282243000,792.000,.002,896.000,1688.002,1706.000
301.282243000,774.000,.003,964.000,1738.003,1757.000
301.282243000,777.000,.003,963.000,1740.003,1760.000
301.282243000,796.000,.002,966.000,1762.002,1782.000
301.282243000,796.000,.002,931.000,1727.002,1748.000
301.282243000,764.000,.003,968.000,1732.003,1750.000
301.282243000,772.000,.002,963.000,1735.002,1753.000
301.282243000,785.000,.003,948.000,1733.003,1753.000
301.282243000,784.000,.003,905.000,1689.003,1709.000
301.282243000,787.000,.002,923.000,1710.002,1727.000
301.282243000,781.000,.002,947.000,1728.002,1746.000
301.282243000,800.000,.002,942.000,1742.002,1759.000
301.282243000,790.000,.002,989.000,1779.002,1796.000
301.282243000,795.000,.002,978.000,1773.002,1791.000
301.282243000,784.000,.002,975.000,1759.002,1777.000
301.282243000,778.000,.003,1031.000,1809.003,1830.000
301.282243000,783.000,.002,984.000,1767.002,1785.000
301.282243000,776.000,.002,912.000,1688.002,1706.000
301.282243000,779.000,.002,959.000,1738.002,1757.000
301.282243000,789.000,.005,934.000,1723.005,1742.000
301.282243000,791.000,.005,958.000,1749.005,1770.000
301.282243000,787.000,.005,1.000,788.005,809.000
301.282243000,792.000,.002,957.000,1749.002,1767.000
301.282243000,783.000,.003,907.000,1690.003,1711.000
301.282243000,764.000,.004,900.000,1664.004,1686.000
301.282243000,790.000,.002,933.000,1723.002,1744.000
301.282243000,786.000,.005,947.000,1733.005,1758.000
301.282243000,794.000,.002,888.000,1682.002,1701.000
301.282243000,788.000,.002,932.000,1720.002,1738.000
301.282243000,773.000,.005,972.000,1745.005,1767.000
301.282243000,789.000,.002,1027.000,1816.002,1836.000
301.282243000,685.000,.002,965.000,1650.002,1667.000
301.282243000,783.000,.002,921.000,1704.002,1720.000
301.282243000,780.000,.001,964.000,1744.001,1761.000
301.282243000,774.000,.002,910.000,1684.002,1704.000
301.282243000,788.000,.002,897.000,1685.002,1704.000
301.282243000,785.000,.002,972.000,1757.002,1776.000
301.282243000,771.000,.002,907.000,1678.002,1695.000
301.282243000,779.000,.003,911.000,1690.003,1710.000
301.282243000,772.000,.005,915.000,1687.005,1710.000
301.282243000,782.000,.002,1031.000,1813.002,1831.000
301.282243000,790.000,.002,990.000,1780.002,1799.000
301.282243000,788.000,.003,988.000,1776.003,1795.000
301.282243000,785.000,.002,949.000,1734.002,1756.000
301.282243000,788.000,.003,906.000,1694.003,1713.000
301.282243000,779.000,.003,898.000,1677.003,1695.000
301.282243000,807.000,.005,959.000,1766.005,1787.000
301.282243000,789.000,.002,941.000,1730.002,1747.000
301.282243000,793.000,.001,953.000,1746.001,1765.000
301.282243000,794.000,.002,966.000,1760.002,1779.000
301.282243000,779.000,.002,908.000,1687.002,1704.000
301.282243000,790.000,.004,909.000,1699.004,1719.000
301.282243000,782.000,.004,1022.000,1804.004,1826.000
301.282243000,795.000,.002,955.000,1750.002,1769.000
301.282243000,802.000,.002,956.000,1758.002,1780.000
301.282243000,782.000,.002,947.000,1729.002,1746.000
301.282243000,790.000,.002,955.000,1745.002,1763.000
301.282243000,786.000,.003,925.000,1711.003,1730.000
301.282243000,769.000,.003,951.000,1720.003,1739.000
301.282243000,796.000,.004,912.000,1708.004,1729.000
301.282243000,780.000,.001,927.000,1707.001,1724.000
301.282243000,787.000,.003,943.000,1730.003,1749.000
301.282243000,794.000,.002,894.000,1688.002,1707.000
301.282243000,781.000,.002,908.000,1689.002,1706.000
301.282243000,770.000,.001,915.000,1685.001,1704.000
301.282243000,790.000,.003,922.000,1712.003,1732.000
301.282243000,786.000,.002,1.000,787.002,805.000
301.282243000,790.000,.002,974.000,1764.002,1784.000
301.282243000,774.000,.003,972.000,1746.003,1765.000
301.282243000,791.000,.002,1028.000,1819.002,1836.000
301.282243000,794.000,.002,984.000,1778.002,1796.000
301.282243000,773.000,.004,1460.000,2233.004,2251.000
301.282243000,782.000,.003,818.000,1600.003,1619.000
301.282243000,772.000,.002,893.000,1665.002,1684.000
301.282243000,779.000,.004,895.000,1674.004,1695.000
301.282243000,768.000,.003,905.000,1673.003,1693.000
301.282243000,784.000,.003,812.000,1596.003,1614.000
301.282243000,795.000,.003,963.000,1758.003,1776.000
301.282243000,782.000,.002,2.000,784.002,804.000
301.282243000,782.000,.004,916.000,1698.004,1719.000
301.282243000,779.000,.002,940.000,1719.002,1737.000
301.282243000,781.000,.003,996.000,1777.003,1795.000
301.282243000,780.000,.003,951.000,1731.003,1749.000
301.282243000,779.000,.002,910.000,1689.002,1708.000
301.282243000,783.000,.002,931.000,1714.002,1733.000
301.282243000,789.000,.003,944.000,1733.003,1752.000
301.282243000,776.000,.003,908.000,1684.003,1703.000
301.282243000,774.000,.003,900.000,1674.003,1692.000
301.282243000,764.000,.002,972.000,1736.002,1753.000
301.282243000,780.000,.004,934.000,1714.004,1733.000
301.282243000,780.000,.001,972.000,1752.001,1769.000
301.282243000,776.000,.003,972.000,1748.003,1763.000
301.282243000,787.000,.002,969.000,1756.002,1773.000
301.282243000,788.000,.003,912.000,1700.003,1718.000
301.282243000,783.000,.003,905.000,1688.003,1707.000
301.282243000,784.000,.005,916.000,1700.005,1723.000
301.282243000,785.000,.002,961.000,1746.002,1763.000
301.282243000,783.000,.002,932.000,1715.002,1733.000
301.282243000,789.000,.003,958.000,1747.003,1767.000
301.282243000,777.000,.003,1040.000,1817.003,1837.000
301.282243000,805.000,.003,970.000,1775.003,1795.000
