GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
799.000,73.863669000,.002,5.223036000,962.000,1840.088705000,4610.000
806.000,73.863669000,.002,5.223036000,1021.000,1906.088705000,4625.000
795.000,73.863669000,.003,5.223036000,1004.000,1878.089705000,4603.000
798.000,73.863669000,.003,5.223036000,961.000,1838.089705000,4539.000
801.000,73.863669000,.003,5.223036000,910.000,1790.089705000,4529.000
797.000,73.863669000,.005,5.223036000,988.000,1864.091705000,4638.000
786.000,73.863669000,.002,5.223036000,925.000,1790.088705000,4604.000
799.000,73.863669000,.004,5.223036000,984.000,1862.090705000,4599.000
818.000,73.863669000,.003,5.223036000,947.000,1844.089705000,4545.000
797.000,73.863669000,.002,5.223036000,956.000,1832.088705000,4597.000
810.000,73.863669000,.003,5.223036000,941.000,1830.089705000,4559.000
803.000,73.863669000,.003,5.223036000,959.000,1841.089705000,4562.000
793.000,73.863669000,.002,5.223036000,962.000,1834.088705000,4606.000
795.000,73.863669000,.002,5.223036000,904.000,1778.088705000,4538.000
795.000,73.863669000,.002,5.223036000,966.000,1840.088705000,4605.000
807.000,73.863669000,.002,5.223036000,972.000,1858.088705000,4602.000
804.000,73.863669000,.003,5.223036000,947.000,1830.089705000,4562.000
796.000,73.863669000,.003,5.223036000,995.000,1870.089705000,4642.000
795.000,73.863669000,.003,5.223036000,946.000,1820.089705000,4600.000
807.000,73.863669000,.003,5.223036000,926.000,1812.089705000,4600.000
810.000,73.863669000,.003,5.223036000,913.000,1802.089705000,4558.000
801.000,73.863669000,.002,5.223036000,1022.000,1902.088705000,4659.000
804.000,73.863669000,.003,5.223036000,916.000,1799.089705000,4540.000
803.000,73.863669000,.003,5.223036000,922.000,1804.089705000,4608.000
807.000,73.863669000,.002,5.223036000,925.000,1811.088705000,4556.000
803.000,73.863669000,.002,5.223036000,913.000,1795.088705000,4556.000
809.000,73.863669000,.002,5.223036000,958.000,1846.088705000,4589.000
788.000,73.863669000,.002,5.223036000,1021.000,1888.088705000,4667.000
797.000,73.863669000,.002,5.223036000,969.000,1845.088705000,4600.000
804.000,73.863669000,.003,5.223036000,904.000,1787.089705000,4549.000
812.000,73.863669000,.002,5.223036000,965.000,1856.088705000,4619.000
808.000,73.863669000,.003,5.223036000,908.000,1795.089705000,4587.000
801.000,73.863669000,.002,5.223036000,970.000,1850.088705000,4598.000
816.000,73.863669000,.003,5.223036000,982.000,1877.089705000,4650.000
799.000,73.863669000,.003,5.223036000,973.000,1851.089705000,4604.000
806.000,73.863669000,.003,5.223036000,922.000,1807.089705000,4573.000
806.000,73.863669000,.003,5.223036000,1.000,886.089705000,3641.000
808.000,73.863669000,.003,5.223036000,905.000,1792.089705000,4536.000
797.000,73.863669000,.003,5.223036000,954.000,1830.089705000,4596.000
800.000,73.863669000,.004,5.223036000,924.000,1803.090705000,4560.000
818.000,73.863669000,.002,5.223036000,961.000,1858.088705000,4650.000
788.000,73.863669000,.005,5.223036000,1023.000,1890.091705000,4662.000
804.000,73.863669000,.002,5.223036000,982.000,1865.088705000,4669.000
800.000,73.863669000,.003,5.223036000,968.000,1847.089705000,4600.000
805.000,73.863669000,.003,5.223036000,939.000,1823.089705000,4623.000
796.000,73.863669000,.004,5.223036000,987.000,1862.090705000,4603.000
803.000,73.863669000,.003,5.223036000,904.000,1786.089705000,4577.000
801.000,73.863669000,.002,5.223036000,975.000,1855.088705000,4627.000
801.000,73.863669000,.004,5.223036000,975.000,1855.090705000,4654.000
797.000,73.863669000,.003,5.223036000,976.000,1852.089705000,4653.000
799.000,73.863669000,.002,5.223036000,920.000,1798.088705000,4547.000
807.000,73.863669000,.003,5.223036000,985.000,1871.089705000,4665.000
809.000,73.863669000,.002,5.223036000,911.000,1799.088705000,4562.000
803.000,73.863669000,.004,5.223036000,972.000,1854.090705000,4635.000
802.000,73.863669000,.004,5.223036000,919.000,1800.090705000,4572.000
798.000,73.863669000,.003,5.223036000,966.000,1843.089705000,4594.000
805.000,73.863669000,.003,5.223036000,925.000,1809.089705000,4604.000
807.000,73.863669000,.003,5.223036000,951.000,1837.089705000,4636.000
809.000,73.863669000,.003,5.223036000,969.000,1857.089705000,4645.000
804.000,73.863669000,.004,5.223036000,923.000,1806.090705000,4556.000
