GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
818.000,73.863669000,.003,5.223036000,963.000,1860.089705000,4653.000
796.000,73.863669000,.003,5.223036000,982.000,1857.089705000,4643.000
785.000,73.863669000,.003,5.223036000,920.000,1784.089705000,4570.000
789.000,73.863669000,.003,5.223036000,958.000,1826.089705000,4605.000
800.000,73.863669000,.003,5.223036000,917.000,1796.089705000,4599.000
786.000,73.863669000,.003,5.223036000,988.000,1853.089705000,4635.000
798.000,73.863669000,.003,5.223036000,973.000,1850.089705000,4603.000
798.000,73.863669000,.002,5.223036000,1426.000,2303.088705000,5054.000
786.000,73.863669000,.003,5.223036000,1.000,866.089705000,3644.000
797.000,73.863669000,.004,5.223036000,910.000,1786.090705000,4565.000
798.000,73.863669000,.002,5.223036000,977.000,1854.088705000,4635.000
804.000,73.863669000,.003,5.223036000,911.000,1794.089705000,4548.000
801.000,73.863669000,.002,5.223036000,980.000,1860.088705000,4620.000
810.000,73.863669000,.003,5.223036000,909.000,1798.089705000,4577.000
798.000,73.863669000,.003,5.223036000,960.000,1837.089705000,4604.000
785.000,73.863669000,.003,5.223036000,969.000,1833.089705000,4630.000
794.000,73.863669000,.002,5.223036000,972.000,1845.088705000,4597.000
800.000,73.863669000,.004,5.223036000,928.000,1807.090705000,4584.000
786.000,73.863669000,.002,5.223036000,948.000,1813.088705000,4548.000
797.000,73.863669000,.003,5.223036000,931.000,1807.089705000,4570.000
792.000,73.863669000,.003,5.223036000,983.000,1854.089705000,4634.000
811.000,73.863669000,.003,5.223036000,907.000,1797.089705000,4551.000
822.000,73.863669000,.003,5.223036000,986.000,1887.089705000,4651.000
817.000,73.863669000,.003,5.223036000,911.000,1807.089705000,4571.000
802.000,73.863669000,.002,5.223036000,955.000,1836.088705000,4598.000
791.000,73.863669000,.003,5.223036000,926.000,1796.089705000,4541.000
805.000,73.863669000,.002,5.223036000,965.000,1849.088705000,4604.000
791.000,73.863669000,.003,5.223036000,904.000,1774.089705000,4559.000
787.000,73.863669000,.003,5.223036000,955.000,1821.089705000,4597.000
799.000,73.863669000,.003,5.223036000,909.000,1787.089705000,4620.000
794.000,73.863669000,.002,5.223036000,925.000,1798.088705000,4623.000
