GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
790.000,73.863669000,.003,5.223036000,967.000,1836.089705000,4551.000
794.000,73.863669000,.002,5.223036000,979.000,1852.088705000,4597.000
801.000,73.863669000,.003,5.223036000,922.000,1802.089705000,4573.000
802.000,73.863669000,.003,5.223036000,938.000,1819.089705000,4535.000
806.000,73.863669000,.003,5.223036000,969.000,1854.089705000,4607.000
798.000,73.863669000,.002,5.223036000,948.000,1825.088705000,4548.000
783.000,73.863669000,.003,5.223036000,895.000,1757.089705000,4495.000
788.000,73.863669000,.003,5.223036000,911.000,1778.089705000,4524.000
793.000,73.863669000,.002,5.223036000,931.000,1803.088705000,4531.000
800.000,73.863669000,.002,5.223036000,954.000,1833.088705000,4551.000
791.000,73.863669000,.003,5.223036000,923.000,1793.089705000,4524.000
791.000,73.863669000,.003,5.223036000,959.000,1829.089705000,4573.000
798.000,73.863669000,.002,5.223036000,904.000,1781.088705000,4521.000
788.000,73.863669000,.003,5.223036000,973.000,1840.089705000,4612.000
808.000,73.863669000,.003,5.223036000,960.000,1847.089705000,4597.000
799.000,73.863669000,.003,5.223036000,912.000,1790.089705000,4512.000
808.000,73.863669000,.003,5.223036000,961.000,1848.089705000,4590.000
805.000,73.863669000,.002,5.223036000,955.000,1839.088705000,4598.000
778.000,73.863669000,.003,5.223036000,974.000,1831.089705000,4603.000
809.000,73.863669000,.002,5.223036000,985.000,1873.088705000,4643.000
788.000,73.863669000,.002,5.223036000,988.000,1855.088705000,4601.000
805.000,73.863669000,.003,5.223036000,924.000,1808.089705000,4570.000
783.000,73.863669000,.003,5.223036000,972.000,1834.089705000,4597.000
802.000,73.863669000,.003,5.223036000,956.000,1837.089705000,4592.000
803.000,73.863669000,.002,5.223036000,930.000,1812.088705000,4560.000
801.000,73.863669000,.003,5.223036000,903.000,1783.089705000,4548.000
793.000,73.863669000,.006,5.223036000,951.000,1823.092705000,4593.000
809.000,73.863669000,.003,5.223036000,933.000,1821.089705000,4554.000
795.000,73.863669000,.002,5.223036000,906.000,1780.088705000,4546.000
789.000,73.863669000,.002,5.223036000,919.000,1787.088705000,4515.000
789.000,73.863669000,.003,5.223036000,926.000,1794.089705000,4548.000
786.000,73.863669000,.003,5.223036000,1036.000,1901.089705000,4708.000
799.000,73.863669000,.003,5.223036000,974.000,1852.089705000,4595.000
811.000,73.863669000,.003,5.223036000,901.000,1791.089705000,4550.000
802.000,73.863669000,.003,5.223036000,948.000,1829.089705000,4596.000
799.000,73.863669000,.003,5.223036000,927.000,1805.089705000,4556.000
790.000,73.863669000,.002,5.223036000,2.000,871.088705000,3636.000
808.000,73.863669000,.003,5.223036000,926.000,1813.089705000,4572.000
805.000,73.863669000,.003,5.223036000,902.000,1786.089705000,4551.000
797.000,73.863669000,.003,5.223036000,1030.000,1906.089705000,4658.000
808.000,73.863669000,.003,5.223036000,904.000,1791.089705000,4532.000
812.000,73.863669000,.003,5.223036000,959.000,1850.089705000,4636.000
803.000,73.863669000,.003,5.223036000,949.000,1831.089705000,4569.000
815.000,73.863669000,.003,5.223036000,963.000,1857.089705000,4633.000
787.000,73.863669000,.003,5.223036000,973.000,1839.089705000,4597.000
799.000,73.863669000,.003,5.223036000,962.000,1840.089705000,4603.000
792.000,73.863669000,.003,5.223036000,962.000,1833.089705000,4605.000
