GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
800.000,73.863669000,.003,5.223036000,924.000,1803.089705000,4559.000
801.000,73.863669000,.003,5.223036000,912.000,1792.089705000,4559.000
801.000,73.863669000,.003,5.223036000,982.000,1862.089705000,4647.000
800.000,73.863669000,.003,5.223036000,908.000,1787.089705000,4545.000
811.000,73.863669000,.005,5.223036000,928.000,1818.091705000,4555.000
789.000,73.863669000,.003,5.223036000,895.000,1763.089705000,4560.000
786.000,73.863669000,.002,5.223036000,1024.000,1889.088705000,4651.000
794.000,73.863669000,.003,5.223036000,957.000,1830.089705000,4573.000
801.000,73.863669000,.003,5.223036000,955.000,1835.089705000,4603.000
794.000,73.863669000,.003,5.223036000,910.000,1783.089705000,4573.000
797.000,73.863669000,.003,5.223036000,983.000,1859.089705000,4653.000
789.000,73.863669000,.003,5.223036000,919.000,1787.089705000,4556.000
796.000,73.863669000,.003,5.223036000,952.000,1827.089705000,4587.000
789.000,73.863669000,.003,5.223036000,908.000,1776.089705000,4507.000
796.000,73.863669000,.003,5.223036000,923.000,1798.089705000,4557.000
797.000,73.863669000,.003,5.223036000,923.000,1799.089705000,4608.000
807.000,73.863669000,.004,5.223036000,966.000,1852.090705000,4640.000
803.000,73.863669000,.003,5.223036000,927.000,1809.089705000,4573.000
798.000,73.863669000,.003,5.223036000,934.000,1811.089705000,4592.000
803.000,73.863669000,.002,5.223036000,946.000,1828.088705000,4599.000
804.000,73.863669000,.003,5.223036000,907.000,1790.089705000,4549.000
789.000,73.863669000,.004,5.223036000,914.000,1782.090705000,4533.000
795.000,73.863669000,.003,5.223036000,907.000,1781.089705000,4575.000
783.000,73.863669000,.003,5.223036000,962.000,1824.089705000,4610.000
790.000,73.863669000,.003,5.223036000,1032.000,1901.089705000,4652.000
798.000,73.863669000,.004,5.223036000,1.000,878.090705000,3643.000
801.000,73.863669000,.002,5.223036000,961.000,1841.088705000,4625.000
809.000,73.863669000,.003,5.223036000,983.000,1871.089705000,4634.000
801.000,73.863669000,.003,5.223036000,960.000,1840.089705000,4650.000
807.000,73.863669000,.003,5.223036000,961.000,1847.089705000,4602.000
799.000,73.863669000,.004,5.223036000,1023.000,1901.090705000,4656.000
812.000,73.863669000,.004,5.223036000,910.000,1801.090705000,4552.000
794.000,73.863669000,.003,5.223036000,969.000,1842.089705000,4591.000
802.000,73.863669000,.004,5.223036000,955.000,1836.090705000,4615.000
817.000,73.863669000,.002,5.223036000,988.000,1884.088705000,4647.000
