GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
799.000,73.863669000,.003,5.223036000,861.000,1739.089705000,4439.000
795.000,73.863669000,.003,5.223036000,901.000,1775.089705000,4527.000
813.000,73.863669000,.003,5.223036000,955.000,1847.089705000,4584.000
795.000,73.863669000,.003,5.223036000,951.000,1825.089705000,4601.000
792.000,73.863669000,.003,5.223036000,922.000,1793.089705000,4500.000
811.000,73.863669000,.003,5.223036000,960.000,1850.089705000,4600.000
805.000,73.863669000,.002,5.223036000,924.000,1808.088705000,4528.000
796.000,73.863669000,.003,5.223036000,1025.000,1900.089705000,4639.000
796.000,73.863669000,.002,5.223036000,967.000,1842.088705000,4562.000
808.000,73.863669000,.002,5.223036000,1000.000,1887.088705000,4636.000
798.000,73.863669000,.003,5.223036000,974.000,1851.089705000,4571.000
815.000,73.863669000,.003,5.223036000,959.000,1853.089705000,4591.000
800.000,73.863669000,.003,5.223036000,949.000,1828.089705000,4588.000
789.000,73.863669000,.003,5.223036000,955.000,1823.089705000,4610.000
801.000,73.863669000,.003,5.223036000,955.000,1835.089705000,4602.000
815.000,73.863669000,.004,5.223036000,968.000,1862.090705000,4592.000
806.000,73.863669000,.003,5.223036000,971.000,1856.089705000,4566.000
803.000,73.863669000,.003,5.223036000,976.000,1858.089705000,4602.000
809.000,73.863669000,.003,5.223036000,987.000,1875.089705000,4600.000
801.000,73.863669000,.002,5.223036000,956.000,1836.088705000,4602.000
796.000,73.863669000,.003,5.223036000,972.000,1847.089705000,4604.000
810.000,73.863669000,.003,5.223036000,911.000,1800.089705000,4563.000
793.000,73.863669000,.003,5.223036000,1021.000,1893.089705000,4644.000
807.000,73.863669000,.003,5.223036000,956.000,1842.089705000,4638.000
820.000,73.863669000,.003,5.223036000,995.000,1894.089705000,4654.000
814.000,73.863669000,.003,5.223036000,924.000,1817.089705000,4574.000
802.000,73.863669000,.003,5.223036000,979.000,1860.089705000,4636.000
795.000,73.863669000,.003,5.223036000,936.000,1810.089705000,4601.000
801.000,73.863669000,.003,5.223036000,914.000,1794.089705000,4557.000
804.000,73.863669000,.003,5.223036000,926.000,1809.089705000,4543.000
794.000,73.863669000,.003,5.223036000,993.000,1866.089705000,4612.000
815.000,73.863669000,.002,5.223036000,919.000,1813.088705000,4544.000
807.000,73.863669000,.004,5.223036000,970.000,1856.090705000,4624.000
787.000,73.863669000,.003,5.223036000,960.000,1826.089705000,4585.000
794.000,73.863669000,.003,5.223036000,915.000,1788.089705000,4512.000
809.000,73.863669000,.003,5.223036000,967.000,1855.089705000,4592.000
813.000,73.863669000,.003,5.223036000,2.000,894.089705000,3672.000
805.000,73.863669000,.002,5.223036000,857.000,1741.088705000,4514.000
805.000,73.863669000,.002,5.223036000,919.000,1803.088705000,4559.000
803.000,73.863669000,.003,5.223036000,977.000,1859.089705000,4600.000
