GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
798.000,73.863669000,.003,5.223036000,911.000,1788.089705000,4607.000
795.000,73.863669000,.003,5.223036000,954.000,1828.089705000,4596.000
793.000,73.863669000,.003,5.223036000,915.000,1787.089705000,4527.000
800.000,73.863669000,.003,5.223036000,956.000,1835.089705000,4605.000
791.000,73.863669000,.003,5.223036000,967.000,1837.089705000,4628.000
805.000,73.863669000,.003,5.223036000,978.000,1862.089705000,4606.000
793.000,73.863669000,.002,5.223036000,910.000,1782.088705000,4540.000
802.000,73.863669000,.002,5.223036000,964.000,1845.088705000,4609.000
778.000,73.863669000,.003,5.223036000,988.000,1845.089705000,4652.000
795.000,73.863669000,.002,5.223036000,932.000,1806.088705000,4583.000
804.000,73.863669000,.003,5.223036000,918.000,1801.089705000,4568.000
797.000,73.863669000,.003,5.223036000,927.000,1803.089705000,4559.000
789.000,73.863669000,.002,5.223036000,973.000,1841.088705000,4603.000
790.000,73.863669000,.003,5.223036000,894.000,1763.089705000,4536.000
793.000,73.863669000,.003,5.223036000,965.000,1837.089705000,4615.000
798.000,73.863669000,.003,5.223036000,929.000,1806.089705000,4541.000
802.000,73.863669000,.003,5.223036000,897.000,1778.089705000,4561.000
794.000,73.863669000,.003,5.223036000,910.000,1783.089705000,4606.000
815.000,73.863669000,.003,5.223036000,964.000,1858.089705000,4595.000
801.000,73.863669000,.003,5.223036000,918.000,1798.089705000,4621.000
797.000,73.863669000,.003,5.223036000,980.000,1856.089705000,4602.000
801.000,73.863669000,.003,5.223036000,952.000,1832.089705000,4577.000
799.000,73.863669000,.002,5.223036000,2.000,880.088705000,3622.000
804.000,73.863669000,.002,5.223036000,969.000,1852.088705000,4586.000
793.000,73.863669000,.003,5.223036000,1031.000,1903.089705000,4653.000
797.000,73.863669000,.003,5.223036000,966.000,1842.089705000,4568.000
796.000,73.863669000,.003,5.223036000,974.000,1849.089705000,4594.000
786.000,73.863669000,.005,5.223036000,894.000,1759.091705000,4497.000
803.000,73.863669000,.003,5.223036000,981.000,1863.089705000,4647.000
791.000,73.863669000,.002,5.223036000,914.000,1784.088705000,4557.000
827.000,73.863669000,.003,5.223036000,974.000,1880.089705000,4641.000
784.000,73.863669000,.003,5.223036000,950.000,1813.089705000,4558.000
794.000,73.863669000,.003,5.223036000,998.000,1871.089705000,4658.000
792.000,73.863669000,.003,5.223036000,971.000,1842.089705000,4664.000
822.000,73.863669000,.003,5.223036000,1.000,902.089705000,3700.000
808.000,73.863669000,.003,5.223036000,914.000,1801.089705000,4588.000
791.000,73.863669000,.003,5.223036000,1035.000,1905.089705000,4651.000
805.000,73.863669000,.003,5.223036000,960.000,1844.089705000,4636.000
801.000,73.863669000,.003,5.223036000,997.000,1877.089705000,4652.000
798.000,73.863669000,.003,5.223036000,916.000,1793.089705000,4571.000
815.000,73.863669000,.004,5.223036000,907.000,1801.090705000,4602.000
800.000,73.863669000,.003,5.223036000,999.000,1878.089705000,4637.000
789.000,73.863669000,.003,5.223036000,902.000,1770.089705000,4558.000
808.000,73.863669000,.004,5.223036000,940.000,1827.090705000,4644.000
800.000,73.863669000,.003,5.223036000,912.000,1791.089705000,4577.000
794.000,73.863669000,.003,5.223036000,902.000,1775.089705000,4581.000
809.000,73.863669000,.002,5.223036000,918.000,1806.088705000,4584.000
812.000,73.863669000,.003,5.223036000,902.000,1793.089705000,4615.000
799.000,73.863669000,.003,5.223036000,939.000,1817.089705000,4548.000
807.000,73.863669000,.002,5.223036000,928.000,1814.088705000,4604.000
807.000,73.863669000,.003,5.223036000,911.000,1797.089705000,4555.000
800.000,73.863669000,.003,5.223036000,975.000,1854.089705000,4656.000
799.000,73.863669000,.003,5.223036000,913.000,1791.089705000,4654.000
809.000,73.863669000,.003,5.223036000,948.000,1836.089705000,4600.000
782.000,73.863669000,.003,5.223036000,939.000,1800.089705000,4551.000
815.000,73.863669000,.003,5.223036000,912.000,1806.089705000,4648.000
805.000,73.863669000,.003,5.223036000,953.000,1837.089705000,4593.000
