GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
807.000,73.863669000,.003,5.223036000,936.000,1822.089705000,4637.000
793.000,73.863669000,.003,5.223036000,907.000,1779.089705000,4444.000
803.000,73.863669000,.003,5.223036000,924.000,1806.089705000,4597.000
796.000,73.863669000,.003,5.223036000,952.000,1827.089705000,4607.000
810.000,73.863669000,.003,5.223036000,1.000,890.089705000,3712.000
799.000,73.863669000,.003,5.223036000,909.000,1787.089705000,4591.000
786.000,73.863669000,.003,5.223036000,980.000,1845.089705000,4608.000
804.000,73.863669000,.003,5.223036000,977.000,1860.089705000,4648.000
826.000,73.863669000,.003,5.223036000,914.000,1819.089705000,4546.000
802.000,73.863669000,.003,5.223036000,1168.000,2049.089705000,4854.000
810.000,73.863669000,.004,5.223036000,905.000,1794.090705000,4548.000
798.000,73.863669000,.003,5.223036000,963.000,1840.089705000,4597.000
805.000,73.863669000,.003,5.223036000,936.000,1820.089705000,4559.000
804.000,73.863669000,.003,5.223036000,904.000,1787.089705000,4571.000
795.000,73.863669000,.003,5.223036000,960.000,1834.089705000,4601.000
804.000,73.863669000,.002,5.223036000,879.000,1762.088705000,4562.000
754.000,73.863669000,.003,5.223036000,2.000,835.089705000,3602.000
790.000,73.863669000,.003,5.223036000,913.000,1782.089705000,4542.000
820.000,73.863669000,.004,5.223036000,985.000,1884.090705000,4631.000
801.000,73.863669000,.004,5.223036000,912.000,1792.090705000,4572.000
804.000,73.863669000,.003,5.223036000,996.000,1879.089705000,4727.000
805.000,73.863669000,.003,5.223036000,965.000,1849.089705000,4649.000
815.000,73.863669000,.003,5.223036000,909.000,1803.089705000,4597.000
799.000,73.863669000,.002,5.223036000,924.000,1802.088705000,4564.000
798.000,73.863669000,.002,5.223036000,910.000,1787.088705000,4571.000
791.000,73.863669000,.003,5.223036000,931.000,1801.089705000,4537.000
812.000,73.863669000,.003,5.223036000,940.000,1831.089705000,4600.000
792.000,73.863669000,.003,5.223036000,920.000,1791.089705000,4566.000
794.000,73.863669000,.003,5.223036000,969.000,1842.089705000,4593.000
810.000,73.863669000,.003,5.223036000,959.000,1848.089705000,4594.000
797.000,73.863669000,.003,5.223036000,1036.000,1912.089705000,4660.000
796.000,73.863669000,.003,5.223036000,1426.000,2301.089705000,5049.000
792.000,73.863669000,.003,5.223036000,956.000,1827.089705000,4592.000
788.000,73.863669000,.003,5.223036000,962.000,1829.089705000,4613.000
793.000,73.863669000,.002,5.223036000,959.000,1831.088705000,4606.000
801.000,73.863669000,.003,5.223036000,910.000,1790.089705000,4603.000
793.000,73.863669000,.003,5.223036000,977.000,1849.089705000,4645.000
795.000,73.863669000,.003,5.223036000,911.000,1785.089705000,4545.000
792.000,73.863669000,.002,5.223036000,838.000,1709.088705000,4466.000
