GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
804.000,73.863669000,.003,5.223036000,937.000,1820.089705000,4545.000
815.000,73.863669000,.003,5.223036000,1.000,895.089705000,3685.000
811.000,73.863669000,.003,5.223036000,951.000,1841.089705000,4588.000
793.000,73.863669000,.003,5.223036000,955.000,1827.089705000,4596.000
811.000,73.863669000,.003,5.223036000,945.000,1835.089705000,4586.000
786.000,73.863669000,.002,5.223036000,1043.000,1908.088705000,4651.000
798.000,73.863669000,.003,5.223036000,915.000,1792.089705000,4546.000
807.000,73.863669000,.003,5.223036000,994.000,1880.089705000,4657.000
807.000,73.863669000,.002,5.223036000,901.000,1787.088705000,4551.000
804.000,73.863669000,.003,5.223036000,969.000,1852.089705000,4620.000
796.000,73.863669000,.003,5.223036000,949.000,1824.089705000,4578.000
798.000,73.863669000,.003,5.223036000,968.000,1845.089705000,4654.000
806.000,73.863669000,.003,5.223036000,949.000,1834.089705000,4605.000
809.000,73.863669000,.003,5.223036000,967.000,1855.089705000,4602.000
804.000,73.863669000,.003,5.223036000,960.000,1843.089705000,4610.000
814.000,73.863669000,.003,5.223036000,906.000,1799.089705000,4555.000
792.000,73.863669000,.003,5.223036000,915.000,1786.089705000,4542.000
796.000,73.863669000,.003,5.223036000,953.000,1828.089705000,4575.000
804.000,73.863669000,.003,5.223036000,899.000,1782.089705000,4573.000
810.000,73.863669000,.003,5.223036000,958.000,1847.089705000,4629.000
798.000,73.863669000,.002,5.223036000,959.000,1836.088705000,4601.000
796.000,73.863669000,.003,5.223036000,933.000,1808.089705000,4531.000
784.000,73.863669000,.003,5.223036000,903.000,1766.089705000,4553.000
794.000,73.863669000,.004,5.223036000,977.000,1850.090705000,4653.000
794.000,73.863669000,.003,5.223036000,900.000,1773.089705000,4546.000
801.000,73.863669000,.002,5.223036000,962.000,1842.088705000,4612.000
796.000,73.863669000,.003,5.223036000,959.000,1834.089705000,4617.000
811.000,73.863669000,.003,5.223036000,950.000,1840.089705000,4599.000
790.000,73.863669000,.003,5.223036000,956.000,1825.089705000,4574.000
796.000,73.863669000,.003,5.223036000,1022.000,1897.089705000,4663.000
779.000,73.863669000,.003,5.223036000,902.000,1760.089705000,4539.000
789.000,73.863669000,.003,5.223036000,1021.000,1889.089705000,4671.000
807.000,73.863669000,.003,5.223036000,975.000,1861.089705000,4598.000
787.000,73.863669000,.003,5.223036000,898.000,1764.089705000,4539.000
788.000,73.863669000,.004,5.223036000,980.000,1847.090705000,4657.000
808.000,73.863669000,.003,5.223036000,912.000,1799.089705000,4571.000
802.000,73.863669000,.003,5.223036000,980.000,1861.089705000,4637.000
789.000,73.863669000,.003,5.223036000,978.000,1846.089705000,4607.000
802.000,73.863669000,.003,5.223036000,951.000,1832.089705000,4570.000
804.000,73.863669000,.004,5.223036000,967.000,1850.090705000,4637.000
801.000,73.863669000,.003,5.223036000,913.000,1793.089705000,4566.000
794.000,73.863669000,.003,5.223036000,1002.000,1875.089705000,4638.000
805.000,73.863669000,.003,5.223036000,928.000,1812.089705000,4596.000
804.000,73.863669000,.003,5.223036000,937.000,1820.089705000,4600.000
798.000,73.863669000,.003,5.223036000,974.000,1851.089705000,4604.000
784.000,73.863669000,.003,5.223036000,931.000,1794.089705000,4598.000
804.000,73.863669000,.003,5.223036000,1.000,884.089705000,3651.000
799.000,73.863669000,.002,5.223036000,959.000,1837.088705000,4627.000
800.000,73.863669000,.002,5.223036000,925.000,1804.088705000,4525.000
798.000,73.863669000,.003,5.223036000,910.000,1787.089705000,4550.000
804.000,73.863669000,.003,5.223036000,967.000,1850.089705000,4618.000
792.000,73.863669000,.003,5.223036000,911.000,1782.089705000,4592.000
812.000,73.863669000,.004,5.223036000,1032.000,1923.090705000,4650.000
816.000,73.863669000,.004,5.223036000,962.000,1857.090705000,4642.000
797.000,73.863669000,.003,5.223036000,1021.000,1897.089705000,4667.000
788.000,73.863669000,.003,5.223036000,972.000,1839.089705000,4598.000
801.000,73.863669000,.003,5.223036000,949.000,1829.089705000,4552.000
797.000,73.863669000,.003,5.223036000,1023.000,1899.089705000,4650.000
806.000,73.863669000,.002,5.223036000,2.000,887.088705000,3618.000
795.000,73.863669000,.003,5.223036000,934.000,1808.089705000,4583.000
809.000,73.863669000,.004,5.223036000,933.000,1821.090705000,4601.000
811.000,73.863669000,.003,5.223036000,918.000,1808.089705000,4561.000
810.000,73.863669000,.003,5.223036000,968.000,1857.089705000,4640.000
805.000,73.863669000,.003,5.223036000,909.000,1793.089705000,4548.000
804.000,73.863669000,.004,5.223036000,991.000,1874.090705000,4653.000
794.000,73.863669000,.003,5.223036000,908.000,1781.089705000,4555.000
804.000,73.863669000,.003,5.223036000,949.000,1832.089705000,4592.000
792.000,73.863669000,.003,5.223036000,959.000,1830.089705000,4602.000
822.000,73.863669000,.003,5.223036000,954.000,1855.089705000,4625.000
792.000,73.863669000,.003,5.223036000,964.000,1835.089705000,4610.000
802.000,73.863669000,.003,5.223036000,985.000,1866.089705000,4628.000
814.000,73.863669000,.003,5.223036000,902.000,1795.089705000,4544.000
803.000,73.863669000,.003,5.223036000,969.000,1851.089705000,4658.000
806.000,73.863669000,.003,5.223036000,967.000,1852.089705000,4602.000
791.000,73.863669000,.003,5.223036000,917.000,1787.089705000,4548.000
788.000,73.863669000,.003,5.223036000,893.000,1760.089705000,4505.000
802.000,73.863669000,.003,5.223036000,907.000,1788.089705000,4510.000
816.000,73.863669000,.005,5.223036000,915.000,1810.091705000,4591.000
806.000,73.863669000,.003,5.223036000,956.000,1841.089705000,4596.000
794.000,73.863669000,.002,5.223036000,977.000,1850.088705000,4603.000
802.000,73.863669000,.002,5.223036000,911.000,1792.088705000,4522.000
