GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,SumLatency,StepRuntime
832.000,8.755174000,.003,12.890177000,946.000,1799.648351000,2947.000
822.000,8.755174000,.002,12.890177000,998.000,1841.647351000,3000.000
825.000,8.755174000,.002,12.890177000,945.000,1791.647351000,2948.000
833.000,8.755174000,.003,12.890177000,946.000,1800.648351000,2959.000
831.000,8.755174000,.003,12.890177000,1032.000,1884.648351000,3051.000
827.000,8.755174000,.003,12.890177000,979.000,1827.648351000,2996.000
801.000,8.755174000,.002,12.890177000,1020.000,1842.647351000,2999.000
839.000,8.755174000,.003,12.890177000,972.000,1832.648351000,3006.000
828.000,8.755174000,.003,12.890177000,948.000,1797.648351000,2961.000
837.000,8.755174000,.002,12.890177000,933.000,1791.647351000,2971.000
847.000,8.755174000,.003,12.890177000,1004.000,1872.648351000,3021.000
825.000,8.755174000,.002,12.890177000,1074.000,1920.647351000,3055.000
814.000,8.755174000,.004,12.890177000,937.000,1772.649351000,2953.000
806.000,8.755174000,.003,12.890177000,989.000,1816.648351000,2989.000
842.000,8.755174000,.003,12.890177000,940.000,1803.648351000,2983.000
809.000,8.755174000,.004,12.890177000,967.000,1797.649351000,2958.000
808.000,8.755174000,.002,12.890177000,996.000,1825.647351000,2974.000
801.000,8.755174000,.003,12.890177000,1001.000,1823.648351000,3002.000
835.000,8.755174000,.003,12.890177000,1012.000,1868.648351000,3025.000
850.000,8.755174000,.002,12.890177000,963.000,1834.647351000,3000.000
834.000,8.755174000,.003,12.890177000,947.000,1802.648351000,2948.000
825.000,8.755174000,.003,12.890177000,1023.000,1869.648351000,3057.000
808.000,8.755174000,.003,12.890177000,994.000,1823.648351000,2992.000
824.000,8.755174000,.002,12.890177000,952.000,1797.647351000,2970.000
838.000,8.755174000,.003,12.890177000,979.000,1838.648351000,3004.000
825.000,8.755174000,.003,12.890177000,947.000,1793.648351000,2969.000
815.000,8.755174000,.003,12.890177000,1006.000,1842.648351000,3006.000
833.000,8.755174000,.003,12.890177000,937.000,1791.648351000,2992.000
842.000,8.755174000,.003,12.890177000,1005.000,1868.648351000,3028.000
850.000,8.755174000,.003,12.890177000,956.000,1827.648351000,3003.000
811.000,8.755174000,.003,12.890177000,985.000,1817.648351000,2974.000
814.000,8.755174000,.002,12.890177000,967.000,1802.647351000,2953.000
817.000,8.755174000,.002,12.890177000,1000.000,1838.647351000,2998.000
823.000,8.755174000,.003,12.890177000,1014.000,1858.648351000,3008.000
837.000,8.755174000,.002,12.890177000,968.000,1826.647351000,2995.000
814.000,8.755174000,.003,12.890177000,948.000,1783.648351000,2956.000
808.000,8.755174000,.003,12.890177000,985.000,1814.648351000,2948.000
835.000,8.755174000,.002,12.890177000,944.000,1800.647351000,2970.000
834.000,8.755174000,.005,12.890177000,951.000,1806.650351000,2978.000
806.000,8.755174000,.003,12.890177000,986.000,1813.648351000,2988.000
844.000,8.755174000,.002,12.890177000,983.000,1848.647351000,2993.000
819.000,8.755174000,.002,12.890177000,940.000,1780.647351000,2927.000
822.000,8.755174000,.003,12.890177000,1021.000,1864.648351000,3035.000
830.000,8.755174000,.004,12.890177000,2.000,853.649351000,2028.000
817.000,8.755174000,.003,12.890177000,965.000,1803.648351000,2968.000
829.000,8.755174000,.003,12.890177000,949.000,1799.648351000,2945.000
805.000,8.755174000,.003,12.890177000,1003.000,1829.648351000,3010.000
819.000,8.755174000,.003,12.890177000,960.000,1800.648351000,2940.000
819.000,8.755174000,.003,12.890177000,992.000,1832.648351000,2977.000
827.000,8.755174000,.003,12.890177000,936.000,1784.648351000,2965.000
802.000,8.755174000,.002,12.890177000,969.000,1792.647351000,2960.000
831.000,8.755174000,.003,12.890177000,1077.000,1929.648351000,3107.000
798.000,8.755174000,.003,12.890177000,1000.000,1819.648351000,2969.000
827.000,8.755174000,.003,12.890177000,888.000,1736.648351000,2896.000
811.000,8.755174000,.003,12.890177000,1011.000,1843.648351000,3000.000
823.000,8.755174000,.003,12.890177000,1.000,845.648351000,1990.000
828.000,8.755174000,.003,12.890177000,995.000,1844.648351000,3011.000
833.000,8.755174000,.002,12.890177000,1030.000,1884.647351000,3038.000
819.000,8.755174000,.002,12.890177000,942.000,1782.647351000,2942.000
815.000,8.755174000,.002,12.890177000,1009.000,1845.647351000,3005.000
824.000,8.755174000,.003,12.890177000,953.000,1798.648351000,2943.000
839.000,8.755174000,.002,12.890177000,965.000,1825.647351000,3003.000
809.000,8.755174000,.003,12.890177000,947.000,1777.648351000,2939.000
789.000,8.755174000,.003,12.890177000,978.000,1788.648351000,2959.000
834.000,8.755174000,.003,12.890177000,928.000,1783.648351000,2944.000
816.000,8.755174000,.003,12.890177000,942.000,1779.648351000,2935.000
830.000,8.755174000,.002,12.890177000,1005.000,1856.647351000,3021.000
807.000,8.755174000,.003,12.890177000,984.000,1812.648351000,2959.000
818.000,8.755174000,.002,12.890177000,932.000,1771.647351000,2913.000
805.000,8.755174000,.003,12.890177000,994.000,1820.648351000,2973.000
830.000,8.755174000,.003,12.890177000,995.000,1846.648351000,3012.000
826.000,8.755174000,.003,12.890177000,991.000,1838.648351000,2997.000
825.000,8.755174000,.004,12.890177000,995.000,1841.649351000,3000.000
822.000,8.755174000,.002,12.890177000,972.000,1815.647351000,2959.000
801.000,8.755174000,.003,12.890177000,998.000,1820.648351000,2961.000
819.000,8.755174000,.003,12.890177000,1015.000,1855.648351000,3032.000
817.000,8.755174000,.002,12.890177000,946.000,1784.647351000,2951.000
839.000,8.755174000,.004,12.890177000,996.000,1856.649351000,3002.000
