GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,SumLatency,StepRuntime
826.000,8.755174000,.003,12.890177000,940.000,1787.648351000,2975.000
816.000,8.755174000,.003,12.890177000,925.000,1762.648351000,2907.000
833.000,8.755174000,.003,12.890177000,963.000,1817.648351000,3022.000
809.000,8.755174000,.003,12.890177000,994.000,1824.648351000,2975.000
833.000,8.755174000,.003,12.890177000,985.000,1839.648351000,3001.000
828.000,8.755174000,.002,12.890177000,1043.000,1892.647351000,3059.000
830.000,8.755174000,.002,12.890177000,936.000,1787.647351000,2965.000
823.000,8.755174000,.003,12.890177000,938.000,1782.648351000,2970.000
828.000,8.755174000,.003,12.890177000,1034.000,1883.648351000,3052.000
829.000,8.755174000,.003,12.890177000,944.000,1794.648351000,2958.000
835.000,8.755174000,.003,12.890177000,1024.000,1880.648351000,3048.000
810.000,8.755174000,.002,12.890177000,964.000,1795.647351000,2965.000
798.000,8.755174000,.003,12.890177000,980.000,1799.648351000,2979.000
836.000,8.755174000,.003,12.890177000,1004.000,1861.648351000,3011.000
807.000,8.755174000,.004,12.890177000,993.000,1821.649351000,2991.000
831.000,8.755174000,.003,12.890177000,946.000,1798.648351000,2993.000
817.000,8.755174000,.003,12.890177000,974.000,1812.648351000,2957.000
804.000,8.755174000,.002,12.890177000,1032.000,1857.647351000,3011.000
835.000,8.755174000,.003,12.890177000,983.000,1839.648351000,2989.000
812.000,8.755174000,.003,12.890177000,1015.000,1848.648351000,3012.000
829.000,8.755174000,.003,12.890177000,1007.000,1857.648351000,3049.000
803.000,8.755174000,.004,12.890177000,1.000,825.649351000,1998.000
834.000,8.755174000,.003,12.890177000,1019.000,1874.648351000,3041.000
816.000,8.755174000,.002,12.890177000,1013.000,1850.647351000,3003.000
830.000,8.755174000,.003,12.890177000,975.000,1826.648351000,3002.000
827.000,8.755174000,.003,12.890177000,1016.000,1864.648351000,2996.000
824.000,8.755174000,.003,12.890177000,954.000,1799.648351000,2968.000
829.000,8.755174000,.004,12.890177000,999.000,1849.649351000,3006.000
833.000,8.755174000,.003,12.890177000,1016.000,1870.648351000,3028.000
821.000,8.755174000,.002,12.890177000,945.000,1787.647351000,2954.000
839.000,8.755174000,.003,12.890177000,1026.000,1886.648351000,3046.000
812.000,8.755174000,.002,12.890177000,956.000,1789.647351000,2955.000
827.000,8.755174000,.003,12.890177000,987.000,1835.648351000,2990.000
825.000,8.755174000,.003,12.890177000,1001.000,1847.648351000,3004.000
837.000,8.755174000,.004,12.890177000,993.000,1851.649351000,3026.000
803.000,8.755174000,.002,12.890177000,961.000,1785.647351000,2927.000
814.000,8.755174000,.004,12.890177000,936.000,1771.649351000,2948.000
844.000,8.755174000,.003,12.890177000,1016.000,1881.648351000,3044.000
828.000,8.755174000,.003,12.890177000,984.000,1833.648351000,2983.000
813.000,8.755174000,.003,12.890177000,1025.000,1859.648351000,3020.000
821.000,8.755174000,.004,12.890177000,1018.000,1860.649351000,3003.000
839.000,8.755174000,.003,12.890177000,964.000,1824.648351000,3002.000
815.000,8.755174000,.003,12.890177000,943.000,1779.648351000,2963.000
816.000,8.755174000,.003,12.890177000,1004.000,1841.648351000,2997.000
824.000,8.755174000,.004,12.890177000,946.000,1791.649351000,2983.000
809.000,8.755174000,.003,12.890177000,945.000,1775.648351000,2924.000
823.000,8.755174000,.003,12.890177000,995.000,1839.648351000,2975.000
818.000,8.755174000,.003,12.890177000,996.000,1835.648351000,3015.000
806.000,8.755174000,.003,12.890177000,994.000,1821.648351000,2986.000
822.000,8.755174000,.002,12.890177000,988.000,1831.647351000,3007.000
814.000,8.755174000,.003,12.890177000,957.000,1792.648351000,2953.000
818.000,8.755174000,.002,12.890177000,934.000,1773.647351000,2942.000
826.000,8.755174000,.003,12.890177000,987.000,1834.648351000,2996.000
819.000,8.755174000,.003,12.890177000,1071.000,1911.648351000,3061.000
811.000,8.755174000,.003,12.890177000,975.000,1807.648351000,3002.000
827.000,8.755174000,.003,12.890177000,962.000,1810.648351000,2968.000
830.000,8.755174000,.003,12.890177000,938.000,1789.648351000,2998.000
818.000,8.755174000,.003,12.890177000,1039.000,1878.648351000,3033.000
821.000,8.755174000,.003,12.890177000,954.000,1796.648351000,2934.000
824.000,8.755174000,.002,12.890177000,1063.000,1908.647351000,3068.000
816.000,8.755174000,.002,12.890177000,951.000,1788.647351000,2964.000
845.000,8.755174000,.003,12.890177000,955.000,1821.648351000,2997.000
828.000,8.755174000,.003,12.890177000,1021.000,1870.648351000,3033.000
825.000,8.755174000,.003,12.890177000,1011.000,1857.648351000,3001.000
825.000,8.755174000,.002,12.890177000,941.000,1787.647351000,2949.000
816.000,8.755174000,.002,12.890177000,1058.000,1895.647351000,3061.000
831.000,8.755174000,.003,12.890177000,1.000,853.648351000,2012.000
832.000,8.755174000,.004,12.890177000,960.000,1813.649351000,2987.000
816.000,8.755174000,.003,12.890177000,974.000,1811.648351000,2997.000
829.000,8.755174000,.002,12.890177000,855.000,1705.647351000,2868.000
829.000,8.755174000,.003,12.890177000,998.000,1848.648351000,2998.000
830.000,8.755174000,.003,12.890177000,940.000,1791.648351000,2982.000
817.000,8.755174000,.002,12.890177000,965.000,1803.647351000,2953.000
833.000,8.755174000,.003,12.890177000,942.000,1796.648351000,2954.000
818.000,8.755174000,.002,12.890177000,942.000,1781.647351000,2981.000
825.000,8.755174000,.001,12.890177000,1015.000,1861.646351000,3031.000
828.000,8.755174000,.003,12.890177000,997.000,1846.648351000,2977.000
839.000,8.755174000,.003,12.890177000,956.000,1816.648351000,2960.000
834.000,8.755174000,.004,12.890177000,2.000,857.649351000,2013.000
827.000,8.755174000,.003,12.890177000,962.000,1810.648351000,2956.000
809.000,8.755174000,.003,12.890177000,1046.000,1876.648351000,3030.000
813.000,8.755174000,.003,12.890177000,937.000,1771.648351000,2943.000
833.000,8.755174000,.002,12.890177000,1002.000,1856.647351000,3010.000
814.000,8.755174000,.003,12.890177000,1022.000,1857.648351000,3015.000
841.000,8.755174000,.003,12.890177000,1005.000,1867.648351000,3002.000
811.000,8.755174000,.003,12.890177000,972.000,1804.648351000,2988.000
819.000,8.755174000,.003,12.890177000,1022.000,1862.648351000,3042.000
840.000,8.755174000,.003,12.890177000,961.000,1822.648351000,2974.000
823.000,8.755174000,.002,12.890177000,1010.000,1854.647351000,3028.000
844.000,8.755174000,.003,12.890177000,935.000,1800.648351000,2945.000
820.000,8.755174000,.004,12.890177000,1027.000,1868.649351000,3055.000
807.000,8.755174000,.003,12.890177000,989.000,1817.648351000,2959.000
822.000,8.755174000,.003,12.890177000,971.000,1814.648351000,2943.000
817.000,8.755174000,.002,12.890177000,969.000,1807.647351000,2977.000
803.000,8.755174000,.002,12.890177000,983.000,1807.647351000,2970.000
834.000,8.755174000,.003,12.890177000,1003.000,1858.648351000,3056.000
827.000,8.755174000,.003,12.890177000,831.000,1679.648351000,2860.000
863.000,8.755174000,.003,12.890177000,1013.000,1897.648351000,3043.000
819.000,8.755174000,.003,12.890177000,985.000,1825.648351000,3006.000
817.000,8.755174000,.003,12.890177000,1022.000,1860.648351000,2996.000
826.000,8.755174000,.003,12.890177000,995.000,1842.648351000,3035.000
