GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,SumLatency,StepRuntime
844.000,8.755174000,.002,12.890177000,1023.000,1888.647351000,3060.000
832.000,8.755174000,.004,12.890177000,932.000,1785.649351000,2957.000
813.000,8.755174000,.003,12.890177000,1008.000,1842.648351000,3011.000
812.000,8.755174000,.003,12.890177000,1003.000,1836.648351000,2986.000
814.000,8.755174000,.003,12.890177000,956.000,1791.648351000,2951.000
815.000,8.755174000,.003,12.890177000,980.000,1816.648351000,2989.000
806.000,8.755174000,.003,12.890177000,989.000,1816.648351000,2949.000
811.000,8.755174000,.003,12.890177000,977.000,1809.648351000,2958.000
838.000,8.755174000,.003,12.890177000,952.000,1811.648351000,2970.000
817.000,8.755174000,.002,12.890177000,1.000,839.647351000,2002.000
832.000,8.755174000,.003,12.890177000,1015.000,1868.648351000,3022.000
818.000,8.755174000,.003,12.890177000,943.000,1782.648351000,2954.000
816.000,8.755174000,.003,12.890177000,986.000,1823.648351000,2978.000
829.000,8.755174000,.003,12.890177000,998.000,1848.648351000,3000.000
815.000,8.755174000,.003,12.890177000,927.000,1763.648351000,2918.000
827.000,8.755174000,.003,12.890177000,1015.000,1863.648351000,3022.000
819.000,8.755174000,.002,12.890177000,984.000,1824.647351000,2969.000
815.000,8.755174000,.003,12.890177000,1009.000,1845.648351000,3022.000
814.000,8.755174000,.002,12.890177000,1033.000,1868.647351000,3041.000
832.000,8.755174000,.002,12.890177000,943.000,1796.647351000,2965.000
822.000,8.755174000,.003,12.890177000,987.000,1830.648351000,2985.000
828.000,8.755174000,.003,12.890177000,1004.000,1853.648351000,3001.000
809.000,8.755174000,.003,12.890177000,1002.000,1832.648351000,2996.000
813.000,8.755174000,.003,12.890177000,957.000,1791.648351000,2948.000
816.000,8.755174000,.003,12.890177000,956.000,1793.648351000,2973.000
838.000,8.755174000,.002,12.890177000,987.000,1846.647351000,2992.000
829.000,8.755174000,.003,12.890177000,998.000,1848.648351000,3001.000
808.000,8.755174000,.003,12.890177000,1009.000,1838.648351000,3008.000
830.000,8.755174000,.003,12.890177000,1013.000,1864.648351000,3029.000
825.000,8.755174000,.002,12.890177000,1023.000,1869.647351000,3049.000
826.000,8.755174000,.003,12.890177000,997.000,1844.648351000,2993.000
817.000,8.755174000,.002,12.890177000,970.000,1808.647351000,2969.000
823.000,8.755174000,.002,12.890177000,945.000,1789.647351000,2955.000
839.000,8.755174000,.002,12.890177000,950.000,1810.647351000,2980.000
824.000,8.755174000,.004,12.890177000,995.000,1840.649351000,3000.000
821.000,8.755174000,.002,12.890177000,1009.000,1851.647351000,3006.000
815.000,8.755174000,.003,12.890177000,956.000,1792.648351000,2948.000
815.000,8.755174000,.004,12.890177000,2.000,838.649351000,1997.000
821.000,8.755174000,.003,12.890177000,959.000,1801.648351000,2966.000
812.000,8.755174000,.003,12.890177000,1054.000,1887.648351000,3043.000
821.000,8.755174000,.003,12.890177000,847.000,1689.648351000,2833.000
809.000,8.755174000,.002,12.890177000,973.000,1803.647351000,2961.000
817.000,8.755174000,.003,12.890177000,957.000,1795.648351000,2958.000
823.000,8.755174000,.003,12.890177000,994.000,1838.648351000,3011.000
829.000,8.755174000,.003,12.890177000,960.000,1810.648351000,2990.000
829.000,8.755174000,.003,12.890177000,1007.000,1857.648351000,2991.000
824.000,8.755174000,.002,12.890177000,1013.000,1858.647351000,3005.000
832.000,8.755174000,.002,12.890177000,1028.000,1881.647351000,3038.000
815.000,8.755174000,.003,12.890177000,948.000,1784.648351000,2952.000
828.000,8.755174000,.003,12.890177000,964.000,1813.648351000,2954.000
820.000,8.755174000,.002,12.890177000,922.000,1763.647351000,2935.000
812.000,8.755174000,.003,12.890177000,963.000,1796.648351000,2960.000
825.000,8.755174000,.003,12.890177000,956.000,1802.648351000,2974.000
822.000,8.755174000,.002,12.890177000,951.000,1794.647351000,2978.000
829.000,8.755174000,.002,12.890177000,1021.000,1871.647351000,3051.000
840.000,8.755174000,.003,12.890177000,994.000,1855.648351000,3008.000
812.000,8.755174000,.002,12.890177000,979.000,1812.647351000,2992.000
817.000,8.755174000,.002,12.890177000,1018.000,1856.647351000,3008.000
835.000,8.755174000,.002,12.890177000,1003.000,1859.647351000,3042.000
807.000,8.755174000,.003,12.890177000,951.000,1779.648351000,2927.000
849.000,8.755174000,.003,12.890177000,1001.000,1871.648351000,3027.000
823.000,8.755174000,.002,12.890177000,981.000,1825.647351000,3001.000
833.000,8.755174000,.003,12.890177000,953.000,1807.648351000,2973.000
824.000,8.755174000,.003,12.890177000,967.000,1812.648351000,3006.000
831.000,8.755174000,.003,12.890177000,1010.000,1862.648351000,3031.000
841.000,8.755174000,.003,12.890177000,929.000,1791.648351000,2947.000
811.000,8.755174000,.003,12.890177000,1020.000,1852.648351000,3017.000
834.000,8.755174000,.003,12.890177000,1023.000,1878.648351000,3031.000
813.000,8.755174000,.003,12.890177000,955.000,1789.648351000,2960.000
819.000,8.755174000,.002,12.890177000,953.000,1793.647351000,2986.000
829.000,8.755174000,.003,12.890177000,999.000,1849.648351000,3000.000
845.000,8.755174000,.003,12.890177000,1003.000,1869.648351000,3007.000
813.000,8.755174000,.003,12.890177000,1063.000,1897.648351000,3051.000
831.000,8.755174000,.003,12.890177000,978.000,1830.648351000,3004.000
813.000,8.755174000,.002,12.890177000,974.000,1808.647351000,2990.000
817.000,8.755174000,.004,12.890177000,995.000,1833.649351000,2973.000
818.000,8.755174000,.003,12.890177000,962.000,1801.648351000,2974.000
825.000,8.755174000,.003,12.890177000,1032.000,1878.648351000,3057.000
819.000,8.755174000,.003,12.890177000,962.000,1802.648351000,2961.000
823.000,8.755174000,.002,12.890177000,1018.000,1862.647351000,3038.000
821.000,8.755174000,.002,12.890177000,1018.000,1860.647351000,2998.000
838.000,8.755174000,.003,12.890177000,945.000,1804.648351000,2975.000
819.000,8.755174000,.003,12.890177000,1.000,841.648351000,1986.000
831.000,8.755174000,.003,12.890177000,990.000,1842.648351000,2982.000
825.000,8.755174000,.002,12.890177000,972.000,1818.647351000,2958.000
811.000,8.755174000,.003,12.890177000,945.000,1777.648351000,2943.000
834.000,8.755174000,.002,12.890177000,987.000,1842.647351000,2998.000
842.000,8.755174000,.003,12.890177000,990.000,1853.648351000,3006.000
829.000,8.755174000,.002,12.890177000,1007.000,1857.647351000,3011.000
803.000,8.755174000,.003,12.890177000,962.000,1786.648351000,2943.000
824.000,8.755174000,.003,12.890177000,936.000,1781.648351000,2944.000
833.000,8.755174000,.002,12.890177000,1010.000,1864.647351000,3025.000
860.000,8.755174000,.002,12.890177000,1012.000,1893.647351000,3030.000
819.000,8.755174000,.003,12.890177000,955.000,1795.648351000,2956.000
806.000,8.755174000,.003,12.890177000,1.000,828.648351000,1979.000
804.000,8.755174000,.002,12.890177000,1071.000,1896.647351000,3067.000
810.000,8.755174000,.003,12.890177000,987.000,1818.648351000,2951.000
817.000,8.755174000,.003,12.890177000,1011.000,1849.648351000,3012.000
825.000,8.755174000,.003,12.890177000,983.000,1829.648351000,2978.000
856.000,8.755174000,.003,12.890177000,1026.000,1903.648351000,3061.000
834.000,8.755174000,.002,12.890177000,981.000,1836.647351000,3000.000
823.000,8.755174000,.003,12.890177000,1015.000,1859.648351000,2998.000
820.000,8.755174000,.004,12.890177000,941.000,1782.649351000,2959.000
821.000,8.755174000,.003,12.890177000,958.000,1800.648351000,2940.000
837.000,8.755174000,.003,12.890177000,955.000,1813.648351000,2972.000
809.000,8.755174000,.003,12.890177000,995.000,1825.648351000,2999.000
823.000,8.755174000,.003,12.890177000,996.000,1840.648351000,2990.000
816.000,8.755174000,.003,12.890177000,1044.000,1881.648351000,3048.000
803.000,8.755174000,.003,12.890177000,1018.000,1842.648351000,2996.000
854.000,8.755174000,.003,12.890177000,944.000,1819.648351000,2967.000
805.000,8.755174000,.003,12.890177000,1011.000,1837.648351000,3005.000
822.000,8.755174000,.002,12.890177000,1001.000,1844.647351000,2979.000
819.000,8.755174000,.003,12.890177000,1003.000,1843.648351000,3012.000
812.000,8.755174000,.003,12.890177000,937.000,1770.648351000,2912.000
826.000,8.755174000,.003,12.890177000,989.000,1836.648351000,2980.000
819.000,8.755174000,.003,12.890177000,1031.000,1871.648351000,3051.000
827.000,8.755174000,.002,12.890177000,934.000,1782.647351000,2953.000
